,job_id,job_types,job_tag,post_time,job_title,company,salary,location,no_of_review,job_summary
12,jl_9e4ce746c11f97c1,fulltime,research+scientist,9 days ago,Senior Staff Scientist/ Principal Research Fellow,University College London,"£56,266 - £61,181 a year",London,117 reviews,"The Institute draws together over 300 talented scientists who are working together to translate research discoveries into developing kinder, more effective..."
13,jl_2361e24a70c071e4,fulltime,research+scientist,8 days ago,Staff Clinical Research Scientist,Leica Biosystems,,Newcastle upon Tyne,40 reviews,Staff Clinical Research Scientist - LEI004332. The Staff Clinical Research Scientist will work closely with Global Clinical Affairs leadership to ensure...
14,jl_7866715e86a757f5,fulltime,research+scientist,4 hours ago,Innovation Scientist,Treatt,,Bury St. Edmunds IP32,,We’re searching for an exceptional R&D scientist with experience in product and/or process development and managing research projects – maybe you’re in a...
15,jl_c16580fd34d64838,fulltime,research+scientist,30+ days ago,Research Scientist – Algorithms,Emerson,,Stirling,"2,026 reviews",Research Scientist – Algorithms. As a Research Scientist you will support the development of state-of-the-art gas analysers in our new Advanced Research Lab....
16,jl_996dd630e938eeac,fulltime,research+scientist,30+ days ago,Scientist – Centre of Observational Research and Data Scienc...,Bristol-Myers Squibb,,Uxbridge,"1,481 reviews",Manage research projects. Some Pharmaceutical and/or Epidemiology/ Outcomes Research experience. The CORDS Scientist is an individual contributor responsible...
17,jl_50f7e650c6e8bc6e,fulltime,research+scientist,27 days ago,Research & Development- 12 Month Placement/Internship,General Electric,,Amersham,"4,692 reviews","This is a Research Scientist role where you'll gain invaluable skills within research, data analysis and presentation...."
18,jl_ab1427a1bf1d44d5,fulltime,research+scientist,2 days ago,Electron Microscopy Research Assistant,MRC Laboratory of Molecular Biology,"£22,201 - £25,976 a year",Cambridge,2 reviews,"You will interact with other Group Leaders, research support staff, post-doctoral scientists and students across the LMB and with external collaborators...."
19,jl_5ac9c4cdd3fd883d,fulltime,research+scientist,9 days ago,Research Associate,Imperial College London,"£37,904 - £45,547 a year",Hammersmith,116 reviews,A highly motivated scientist is sought for the position of Postdoctoral Research Associate in the laboratory of Dr....
20,jl_017d1633826e9703,fulltime,research+scientist,30+ days ago,Research Scientist- Computational Genomics,Vertex Pharmaceuticals,,Abingdon,182 reviews,"We are seeking a highly motivated computational biologist to join Vertex’s research site in Oxford, UK. Excellent communication skills and ability to work both..."
21,jl_832cfafb7a065427,fulltime,research+scientist,5 hours ago,Soil/Environmental Scientist,NERC,"£24,435 - £26,560 a year",Nottingham,,UK Research and Innovation is a new entity that brings together nine partners to create an independent organisation with a strong voice for research and...
22,jl_e27aff1bf7d71cef,fulltime,research+scientist,30+ days ago,Optics Scientist Graduate,STFC,"£26,560 a year",Warrington,,UK Research and Innovation is a new entity that brings together nine partners to create an independent organisation with a strong voice for research and...
23,jl_278a2f3b0fe6a35a,fulltime,research+scientist,30+ days ago,Graduate Material Scientist,Airbus Group,"£27,000 a year",Portsmouth,"1,225 reviews","¤ Supporting activities in research and development, including writing qualification plans, test plans and reports, along with Identifying and justifying..."
24,jl_feb92b9505f85b42,fulltime,research+scientist,8 days ago,Research Technician,University of Sheffield,"£26,243 - £30,395 a year",Sheffield,74 reviews,"Collaboration with scientists in Sweden and elsewhere. We believe diversity in all its forms delivers greater impact through research,...."
25,jl_9495d5ea5c6447e6,fulltime,research+scientist,15 days ago,Integration Scientist - Next Generation Sequencing,Illumina,,More,144 reviews,"Coordinate with internal groups engaged in similar production sequencing activities, including research and development and Illumina Clinical Services..."
26,jl_aae38e54f4b7271f,fulltime,research+scientist,13 days ago,Research Assistant,Liverpool School of Tropical Medicine,"£24,771 a year",Liverpool,5 reviews,We seek someone who shares our enthusiasm for innovative research and is willing to work hard to learn and deliver important research outcomes....
27,jl_dbbe9bcd407c9283,fulltime,research+scientist,2 days ago,Associate Scientist I,Evotec,,Alderley Park,7 reviews,"Due to internal promotions, Cyprotex, part of the Evotec Group, are recruiting for Associate Scientists to join our Drug Metabolism team based at Alderley Park,..."
28,jl_f95c48696d0a132c,fulltime,research+scientist,10 hours ago,Research Associate - CiC,University of Birmingham,"£27,025 a year",Birmingham,136 reviews,The successful candidate will work closely with Post-Doctoral Research Fellows and Research Associates also involved in the project....
29,jl_f219751a833724de,fulltime,research+scientist,29 days ago,Diagnostic Scientist (Tissue Diagnostics),AstraZeneca,,Great Chesterford,"1,484 reviews","Diagnostic Scientist (Tissue Diagnostics. Experience of working with, or in a Clinical Research Organisations...."
30,jl_6d0254ab0535e5ff,fulltime,research+scientist,9 days ago,Scientist I,Mondelez International,,Reading,"2,389 reviews",The role at Scientist II is to undertake a practical role with possible supervisory responsibilities within the Microscopy laboratory....
31,jl_add17851c13c911c,fulltime,research+scientist,6 days ago,Associate Practitioner Health Care Scientist,Mid Essex Hospital Services NHS Trust,"£20,150 - £23,363 a year",Chelmsford CM1,6 reviews,Upper GI and lymphoma work and has close liaison with oncology research trials and Anglia Ruskin University....
32,jl_458835e1b3ebac41,fulltime,research+scientist,24 days ago,Audiological Scientist (Auditory Implant Programme),Oxford University Hospitals NHS Foundation Trust,"£33,222 - £43,041 a year",Oxford OX3,35 reviews,"We also encourage active participation in service development and research. Working with our multidisciplinary team (ENT Consultants, Audiological Scientists,..."
33,jl_d4942d0134d78e59,fulltime,research+scientist,30+ days ago,Detector Scientist Graduate,STFC,"£26,560 a year",Didcot,,UK Research and Innovation is a new entity that brings together nine partners to create an independent organisation with a strong voice for research and...
34,jl_4dc1bd5350b6c84c,fulltime,research+scientist,2 days ago,Research Fellow,University College London,"£35,328 - £42,701 a year",London,117 reviews,"A postdoctoral Research Fellow position is available in Professor de Bruins research group at the MRC Laboratory for Molecular Biology, University College..."
35,jl_218681b195613785,fulltime,research+scientist,9 days ago,"Research Associate, Lab Analyst",NERC,"£22,224 a year",Bangor,,"Work as an interactive member of a team of laboratory and field research scientists. You will work as part of the Soils and Land Use science area, and produce..."
36,jl_23e0f703d0c3e32e,fulltime,research+scientist,7 days ago,Process Scientist,Unilever,,Port Sunlight,"5,420 reviews",Research & Development. We are currently recruiting a Process Research Scientist / Engineer to join the Product Engineering group within Unilever’sBeauty &...
37,jl_e2189f5b3f31485c,fulltime,research+scientist,1 day ago,"Scientist, Bioassay Development",AstraZeneca,,Cambridge CB21,"1,484 reviews","MedImmune is the worldwide biologics research and development arm of AstraZeneca. As a Scientist I or Scientist II within the Bioassay Development Group, you..."
38,jl_c690a5434984e1ae,fulltime,research+scientist,2 days ago,"Clinical Scientist, EMQN",Manchester University NHS Foundation Trust,"£33,222 - £43,041 a year",Manchester M13,12 reviews,"Right now, we’re seeking an appropriately qualified, self-motivated and enthusiastic clinical or biomedical scientist with proven managerial/administrative..."
39,jl_d83ebb1aa8d947fb,fulltime,research+scientist,30+ days ago,Principal Outcomes Research Scientist,Roche,,Welwyn,"1,663 reviews",Your strong leadership skills will enable you to successfully mentor Outcomes Research Scientists & Senior Outcomes Research Scientists and set direction for...
40,jl_71848938dd128e01,fulltime,research+scientist,7 days ago,Observational Coastal Scientist,NERC,"£28,200 - £32,430 a year",Liverpool,,"Observational Coastal Scientist. Ability to produce high-impact research outputs. NOC is part of the Natural Environmental Research Council (NERC), which is one..."
41,jl_bfa83b2b150a4004,fulltime,research+scientist,19 days ago,Materials Scientist - Additive Manufacturing,Airbus Group,,Bristol,"1,225 reviews",The Airbus Chief Technology Office (CTO) is looking for a Materials Scientist in Additive Manufacturing to join our Central Research & Technology - Materials...
42,jl_d181c68cbbcc426d,fulltime,research+scientist,17 days ago,Research Assistant / Research Fellow,University College London,"£35,328 - £42,701 a year",London,117 reviews,"Located in the heart of London, the Institutes activities and space are spread across 5 buildings and 2 campuses, the Paul OGorman Building being the central..."
43,jl_7336f5d259c759a6,fulltime,research+scientist,6 days ago,Geochronology Support Scientist,NERC,"£24,435 - £26,560 a year",Nottingham,,"Independent research (e.g. UKRI supports research in areas that include animal health, agriculture and food security, and bioscience for health which includes..."
44,jl_950a6428afc8792c,fulltime,research+scientist,10 days ago,Data Scientist,Office for National Statistics,"£35,200 a year",Newport NP10,43 reviews,We are recruiting a Data Scientist to fill a vacancy in the Data Science Campus at the Office for National Statistics....
45,jl_8ebddfc9a55ac7dc,fulltime,research+scientist,15 days ago,Scientist I / II - Imaging Team,Abcam,,Cambridgeshire,21 reviews,"Scientist I / II - Imaging Team. Support existing IHC and ICC-IF Scientists in various projects, as required...."
46,jl_7d6e26c4e9443d31,fulltime,research+scientist,30+ days ago,Pharmacovigilance Scientist,Cancer Research UK,,Angel Station,"1,069 reviews","Now we need a Pharmacovigilance Scientist to bring their passion to help us drive even more success. Here at Cancer Research UK, we’re pushing well into the..."
47,jl_c04293836574c80c,fulltime,research+scientist,9 days ago,Medical Laboratory Assistant,University Hospitals of North Midlands NHS Trust,"£17,787 - £20,448 a year",Stoke-on-Trent ST4,5 reviews,"We serve around three million people and we’re highly regarded for our facilities, teaching and research. Our goal is to be a world-class centre of achievement,..."
48,jl_6635075b094accda,fulltime,research+scientist,1 day ago,Data Scientist Intern,Illumina,,England,144 reviews,"Data Scientist Intern. Finance, Bioinformatics, Engineering, Research & Development, Marketing, and Software, among others...."
49,jl_01c216b0688ac55a,fulltime,research+scientist,23 days ago,Data Sciences & AI Graduate Programme - UK,AstraZeneca,,Cambridge CB4,"1,484 reviews","As a Data Scientist and AI Graduate you will help our scientists make their data ‘AI-ready’, and integrate the latest AI advances into all our drug development..."
50,jl_f86c110aa2a649dc,fulltime,research+scientist,2 days ago,Electron Microscopy Research Assistant - Structural Studies...,Medical Research Council,"£22,201 - £25,976 a year",Cambridge,,"You will interact with other Group Leaders, research support staff, post-doctoral scientists and students across the LMB and with external collaborators...."
51,jl_405c6a2a7b8cc541,fulltime,research+scientist,22 days ago,Bioinformatics Scientist,Illumina,,Great Chesterford,,We currently have a fantastic opportunity for a Bioinformatics Scientist to join our team. We are seeking a self-motivated Bioinformatics Scientist who is...
52,jl_cd158527f17ad3ce,fulltime,research+scientist,14 days ago,Laboratory Analyst,"Centre for Environment, Fisheries and Aquaculture...","£21,920 a year",Lowestoft NR33,,Cefas is an internationally prestigious scientific research organisation. The work area comprises a diverse group of scientists who provide high quality...
53,jl_ea78336472ef0fce,fulltime,research+scientist,30+ days ago,Research/Data Scientist,INRIX,,Altrincham,,"Derive value and insight from data through ground-breaking research, visualisations and analysis. We are a global leader in our field, processing billions of..."
54,jl_1e9c3712caacec01,fulltime,research+scientist,29 days ago,Postdoctoral Research Scientist In Cancer Immunotherapy,Babraham Institute,"£30,751 - £34,166 a year",Cambridge,,We wish to recruit a highly motivated Postdoctoral Research Scientist to investigate mechanisms by which cancer immunotherapies drive immune rejection of cancer...
55,jl_ac5556a101704ddf,fulltime,research+scientist,12 days ago,"Machine Learning Research Scientist, Enterprise",Improbable,,London,,"As a Machine Learning specialist you will sit in our research group, developing and implementing probabilistic inference algorithms for our latest platform...."
56,jl_d92030c9c20a1a02,fulltime,research+scientist,30+ days ago,Scientist - Analytical Services - Stability,Lonza,,Slough,,"Scientist – Analytical Service - Stability. Experience of working in a contract research environment. Here at Lonza, we have an exciting opportunity for a..."
57,jl_c43e70f000b05f85,fulltime,research+scientist,30+ days ago,Research Scientist,Babylon Health,,London,,"We are looking for a motivated, scientifically sophisticated and technically capable software research scientist with experience of Bayesian approaches to..."
58,jl_13416e60106268c7,fulltime,research+scientist,27 days ago,Healthcare scientist,Oxford University Hospitals NHS Foundation Trust,"£33,222 - £43,041 a year",Oxford OX3,,Band 7 Computing Scientist (permanent post). Band 7 Clinical Scientist (fixed term post). There will also be involvement in developing new techniques and...
59,jl_59f711b05591d630,fulltime,research+scientist,2 days ago,Research Assistant (Maternity Cover),University College London,"£30,922 - £32,607 a year",London,,"A Research Assistant position is available in Prof de Bruins research group at the MRC Laboratory for Molecular Biology, University College London...."
60,jl_821eeadfd060ac60,fulltime,research+scientist,1 day ago,Senior Scientist,General Electric,,Chalfont Saint Giles,,Senior Scientist position covering the discovery and development of imaging diagnostic agents across many disease areas including cardiology....
61,jl_d1bbb3697aa626b8,fulltime,research+scientist,15 days ago,Manufacturing Scientist I,Abcam,,Cambridgeshire,,"It’s our goal to provide a world-standard in protein research tools, technical support and delivery. You have solid and proven experience of mammalian cell..."
62,jl_838332746cad6af3,fulltime,research+scientist,7 days ago,Research Associate - Climate and Land Surface Scientist,NERC,"£30,000 - £31,000 a year",Wallingford,,Write peer-reviewed scientific papers describing research results. UK Research and Innovation is a new entity that brings together nine partners to create an...
63,jl_635b1f2d06acd89e,fulltime,research+scientist,20 days ago,EU Bacteriology Test Development and Validation Laboratory S...,Animal and Plant Health Agency,,New Haw,,"This will require extensive liaison with current scientists. "" Identify potential bacteriology based tests that will be required with the help of senior EU Exit..."
64,jl_b62f9462743054fe,fulltime,research+scientist,5 days ago,Senior Scientist I,Mondelez International,,Birmingham,,"Strong knowledge of statistical theory and its application to sensory/consumer research. Independently communicates facts, draws conclusions and implications..."
65,jl_0cea7e2f7d5f8c9a,fulltime,research+scientist,16 days ago,Biacore Analyst (Research Associate),Sartorius,,Cambridge,,Adhere to directions and protocols from the scientists /study managers. The Analyst will report to a Scientist or Senior Scientist of the group and will be...
66,jl_7c7f6c2f6ddb912e,fulltime,research+scientist,8 days ago,Research Technician (Fixed Term),University of Sussex,"£29,515 - £33,199 a year",Brighton,,The research interests of the Carr lab can be found here. An overview of research within the School can be found at School of Life Sciences....
67,jl_fdb7579e9dfee63e,fulltime,research+scientist,30+ days ago,Vascular healthcare scientist,Southampton University Hospitals NHS Trust,"£33,222 - £43,041 a year",Southampton,,"The team comprises of vascular scientists, sonographers and a trainee studying for an MSc. We work with colleagues in a number of clinical areas, including..."
68,jl_944be2b63342c89b,fulltime,research+scientist,14 days ago,Research Technician for Automated Chemical Reaction Screenin...,University of York,"£25,483 a year",York,,"Post-doctoral scientists, project students, postgraduates, academics and research staff within and external to the University of York)...."
69,jl_30b2a830f499bc7d,fulltime,research+scientist,13 days ago,Principal Fisheries Scientist,"Centre for Environment, Fisheries and Aquaculture...","£44,715 - £54,013 a year",Lowestoft,," PhD in fisheries research.  Track record delivering as principal scientist and strategic leadership.  Ability to work overseas, at sea on research and/or..."
70,jl_ce57b83917f98a8c,fulltime,research+scientist,13 days ago,Associate Principal Scientist,Mondelez International,,Birmingham,,"Extensive experience in R&D function, focused on ingredients research, product development or productivity...."
71,jl_a1bcc5bf03c630e0,fulltime,research+scientist,16 days ago,Applied Sciences Apprenticeship 2019,QinetiQ,,Farnborough,,"Our Applied Scientists fall into 4 main groupings:. Our Weapons scientists come from a variety of physics, chemistry, mathematics and engineering backgrounds...."
72,jl_dca46c0c3c330edb,fulltime,research+scientist,2 days ago,Culham Fusion Research Fellow,CCFE,"£32,000 - £36,000 a year",Culham,,Each year the UK Atomic Energy Authority aims to appoint one or two outstanding scientists or engineers who have recently completed a doctorate to a two-year...
73,jl_e0950a94ea9e0233,fulltime,research+scientist,30+ days ago,Materials Scientist II,Hexcel Corporation,,Duxford,,"Hexcel is currently seeking a Materials Scientist for our Duxford, UK location. With our strong investment in research and development and our culture of..."
74,jl_1f280a2e8ef2f2cd,fulltime,research+scientist,9 hours ago,Specialist Biomedical Scientist - Human Research Tissue Bank,Cambridge University Hospitals NHS Foundation Trus...,"£28,050 - £36,644 a year",Cambridge CB2,,Applications are invited from motivated Specialist Biomedical Scientists experienced in histological techniques who wish to join the Tissue Bank team....
75,jl_65f4aec7d677e1bc,fulltime,research+scientist,5 hours ago,Data Scientist II,JP Morgan Chase,,London EC1M,,"Expectations for Success Data Scientist II:. You are a life time learner always looking to research, explore and develop new skills and knowledge...."
76,jl_38fab729987fb5bd,fulltime,research+scientist,20 days ago,Pharmaceutical Technology & Development Graduate Programme -...,AstraZeneca,,Macclesfield SK10,,"You will be integrated into an incredibly talented team of scientists, with a diverse range of ideas and perspectives, who will support you to take your career..."
77,jl_f9018a87021067de,fulltime,research+scientist,15 days ago,Data Scientist,University of Surrey,"£32,236 - £38,460 a year",Guildford,,The successful candidate will complement our existing strengths in veterinary science through proven expertise in development and implementation of digital...
78,jl_0f054d984cb844d1,fulltime,research+scientist,30+ days ago,Scientist - Synthetic Chemist,Illumina,,More,,"You will work closely with multidisciplinary teams such as biochemists, material scientists and engineers. We are looking for a Synthetic Chemist to join our..."
79,jl_3d4c280cafad7e5a,fulltime,research+scientist,27 days ago,Research Scientist,The Green Solutions Recruitment,"£42,000 a year",West Midlands,,"TGSR is working with a very successful specialist organisation who works with companies throughout Europe, they now require a Research Scientist to join their..."
80,jl_b4c9f7745eedfe75,fulltime,research+scientist,9 days ago,Third Officer – Royal Research Ship,NERC,"£30,000 - £38,500 a year",Southampton,,"UKRI supports research in areas that include animal health, agriculture and food security, and bioscience for health which includes research on animals, genetic..."
81,jl_0fdc30090f89bcef,fulltime,research+scientist,1 day ago,Biochemistry NextGen Sequencing Intern,Illumina,,England,,"Finance, Bioinformatics, Engineering, Research & Development, Marketing, and Software, among others. Illumina have an opportunity for an intern to work on assay..."
82,jl_5ef8155402807fae,fulltime,research+scientist,30+ days ago,MSAT Opportunities - all levels,Lonza,,Slough,,"If you’d like to work in a hugely varied role in an exciting area of our growing business, then progress your career as an MSAT Scientist or Engineer...."
83,jl_cacb14e8f6805880,fulltime,research+scientist,7 days ago,Research Assistant/Associate,Newcastle University,"£27,831 - £29,515 a year",Newcastle upon Tyne,,"The research group (PI, 2 PhD) is located at the Wolfson Childhood Cancer Research Centre within the Northern Institute for Cancer Research...."
84,jl_421ee6a9b58da477,fulltime,research+scientist,27 days ago,Clinical Scientist,Royal Marsden NHS Foundation Trust,"£37,886 - £47,705 a year",Sutton SM2,,Clinical Scientist Band 7 – Permanent. The successful applicant should have an MSc in a biological science (or equivalent) and must be HCPC state-registered...
85,jl_8eed80c5a99b745a,fulltime,research+scientist,30+ days ago,Scientist III,Hexcel Corporation,,Duxford,,"Hexcel is currently seeking a Scientist III for our Duxford, UK location. Contributing to the definition and running of central research and product development..."
86,jl_2ecdd2092b7aedb1,fulltime,research+scientist,30+ days ago,Earth Observation Data Scientist Graduate,STFC,"£26,560 a year",Didcot,,UK Research and Innovation is a new entity that brings together nine partners to create an independent organisation with a strong voice for research and...
87,jl_2d8648c840ddd0b7,fulltime,research+scientist,27 days ago,PRINCIPAL FORMULATION SCIENTIST,Pangaea Laboratories,,Elstree,,"Create troubleshooting strategies for all research challenges. As a Principal Formulation Scientist, you will be responsible for upholding these values within..."
88,jl_87ea11729cedd569,fulltime,research+scientist,14 days ago,Clinical Vascular Scientist,Cambridge University Hospitals NHS Foundation Trus...,"£33,222 - £43,041 a year",Cambridge CB2,,"To arrange a visit, please contact Rob Elliott, Lead Clinical Vascular Scientist as per the details below...."
89,jl_7b1100cf5f2179c0,fulltime,research+scientist,22 hours ago,Environmental Public Health Scientist,Public Health England,,Birmingham,,"Strategic leadership, research, advice and support for Government, local authorities and the NHS in protecting and improving the nation’s health...."
90,jl_6b8796f7cd54a9eb,fulltime,research+scientist,1 day ago,Clinical Research Principal Scientist (Oral Health),GlaxoSmithKline,,Weybridge,,"Clinical and /or academic research background required. Clinical Research, Medical, Dental or similar Clinical Science...."
91,jl_78a010a95f171e4c,fulltime,research+scientist,22 days ago,Research Associate x 3,University of Birmingham,"£27,025 a year",Birmingham,,The successful candidate will work closely with Post-Doctoral Research Fellows and Research Associates also involved in the project....
92,jl_174e8d81e371ee1e,fulltime,research+scientist,30+ days ago,Scientist I/II - Antibody Discovery,AstraZeneca,,Cambridge CB21,,"Depending on your experience, you could be hired as a Scientist I or Scientist II. MedImmune is the worldwide biologics research and development arm of..."
93,jl_0d7fe4f4c7ae58b7,fulltime,research+scientist,10 days ago,Research Associate,University of Sheffield,"£31,302 - £32,236 a year",Sheffield,,Top five for research excellence. Through our research we aim both to understand the. We believe diversity in all its forms delivers greater impact through...
94,jl_bdcc6aa00322c6e7,fulltime,research+scientist,30+ days ago,Scientist,ConvaTec,,Deeside,,We are looking to recruit a talented and passionate Scientist to join the Advanced Wound Care & Shared Services R&D department at the ConvaTec Global...
95,jl_ac81f47fa1d2c750,fulltime,research+scientist,30+ days ago,Research Scientist (Physics/Biophysics) – Illumina Technolog...,Illumina,,England,,"This role would suit an innovative post-doctoral scientist with strong background in physics, engineering research, biophysics, or similar subject area that..."
96,jl_59646456f0d1f7e4,fulltime,research+scientist,15 days ago,Molecular and Cellular Biology - Research Assistant - MLC 94...,Medical Research Council,"£22,201 - £25,976 a year",Harwell,,"Job title Research Assistant. Work with scientists in the different research groups, to help process samples as efficiently as possible...."
97,jl_9d83ead5839cb08d,fulltime,research+scientist,2 days ago,Data Analyst / Data Scientist,BrightLocal,,Brighton and Hove,,"Experience working within a research or analytical-based role, or a maths, research or computer-science based degree...."
98,jl_73babb4091512050,fulltime,research+scientist,21 days ago,Clinical Research Physician,Quotient Sciences,,Nottingham,,Assisting the Senior Research Physician / Principal Investigator with ward duties. Previous research experience would be an advantage but is not essential as...
99,jl_b3165d517a78de61,fulltime,research+scientist,22 hours ago,Research Technician,Great Ormond Street Hospital NHS Foundation Trust,,London,,Research Technician in Thymus Immunology. An exciting opportunity has arisen for a laboratory scientist to join our research programme into thymus...
100,jl_3b731487959f82e3,fulltime,research+scientist,30+ days ago,Scientist II - Purification and Conjugation,Abcam,,Cambridgeshire,,"Scientist II - Purification and Conjugation. It’s our goal to provide a world-standard in protein research tools, technical support and delivery...."
101,jl_e5dfcb883864887b,fulltime,research+scientist,29 days ago,Clinical Research Fellow,Imperial College London,"£46,208 a year",Hammersmith,,"Support includes a clinical salary, PhD fees, research expenses, training funds, travel and meeting costs...."
102,jl_f1d50cef5050e2b1,fulltime,research+scientist,1 day ago,Scientist I - In-House Manufacturing,Abcam,,Cambridgeshire,,"Scientist I - In-House Manufacturing. It’s our goal to provide a world-standard in protein research tools, technical support and delivery...."
103,jl_a48d2101a8c79123,fulltime,research+scientist,8 days ago,Senior Data Scientist,Office for National Statistics,"£47,400 a year",Newport NP10,,"As a Senior Data Scientist within the Data Science Campus you will:. You will also contribute to building capability in data science through research, mentoring..."
104,jl_e99c2956e0d14b4b,fulltime,research+scientist,1 day ago,Clinical Perfusion Scientist,St George's University Hospitals NHS Foundation Tr...,"£49,077 - £56,632 a year",London SW17,,Clinical Perfusion Scientist. George’s University of London it remains at the forefront of innovation and research....
105,jl_176019e29bb342b1,fulltime,research+scientist,5 hours ago,Senior Model Intergation Scientist,NERC,"£38,000 a year",Wallingford,,"Offer strategic leadership to CEH scientists in the development of ideas for new research activity and prepare proposals for research funding, including..."
106,jl_135b099bf5af529e,fulltime,research+scientist,1 day ago,Applied Physiologist,Ministry of Defence,"£25,383 a year",Gosport,,"Research experience including research design, data collection, data analysis and report writing. Conference attendance and research publication, where relevant..."
107,jl_a32f9e3718ce6222,fulltime,research+scientist,7 days ago,Biomedical Scientist,Brighton and Sussex University Hospitals NHS Trust,"£23,023 - £29,608 a year",Brighton BN2,,"We are looking for dynamic and enthusiastic HCPC Registered Biomedical Scientists to work in our laboratory. We are a forward thinking department, with active..."
108,jl_396ea8a861f75bc5,fulltime,research+scientist,10 days ago,Principal Radiological Protection Scientist,"Centre for Environment, Fisheries and Aquaculture...","£44,715 a year",Lowestoft NR33,, An environmental radiological protection research background. You will take an active role in developing our radiological scientists and will provide...
109,jl_78d21a94ffbcb115,fulltime,research+scientist,3 days ago,Information Officer,University of Aberdeen,"£33,199 a year",Aberdeen,,"The Health Services Research Unit (HSRU) has a national remit to research the best ways to provide health care, and to build capacity in health services..."
110,jl_0d50308b1515b659,fulltime,research+scientist,2 days ago,Research Technician,University of Edinburgh,,Edinburgh,,The latest Research Excellence Framework highlighted our place at the forefront of international research. Job context is laboratory research....
111,jl_fa3299bc47406429,fulltime,research+scientist,30+ days ago,Senior Biostatistics Scientist,IQVIA,,United Kingdom,,Real-world data is changing the industry standard approach for real-world research study design and execution and opening-up innovative real-world research...
112,jl_b4e8749e050904f0,fulltime,research+scientist,1 day ago,"Investigator, Computational Antibody Engineering",GlaxoSmithKline,,Stevenage,,"Strong organisational and communication skills (both written and oral), with the ability to liaise with scientists and external collaborators at all levels...."
113,jl_18e4be47427d0270,fulltime,research+scientist,6 days ago,EU Exit Economist,Forestry Commission,"£40,013 - £43,587 a year",London,,"You will need to rapidly develop collaborative relationships with colleagues in the FC, its research agency Forest Research, Defra, and wider government...."
114,jl_087d9610c2b4c9f5,fulltime,research+scientist,9 days ago,Biomedical Scientist,Public Health England,"£27,527 - £34,841 a year",Ipswich IP4,,It has active research and epidemiological interests with its link to the other PHE Eastern Hub Laboratory at Cambridge....
