,job_id,job_types,job_tag,post_time,job_title,company,salary,location,no_of_review,job_summary
11,jl_6f72c0763a252cf3,fulltime,data+engineer,23 days ago,Data Engineer,Response Tap,,Manchester,,"As a Data Engineer, you will develop and maintain the database back end for our products. You will work with our cross functional agile teams, which comprise..."
12,jl_57c496fa6512b8a4,fulltime,data+engineer,30+ days ago,Data Engineer,Abcam,,Cambridgeshire,21 reviews,"Automating the provision of clean, structured and consistent data to tools produced by data scientists and data analysts...."
13,jl_24eef8c5def82a90,fulltime,data+engineer,30+ days ago,BI Data Engineer,Babylon Health,,London,,Bringing data from different data sources and performing data modelling in order to streamline data. Supporting all major teams with data and data insight...
14,jl_df56e5bfa9acb21e,fulltime,data+engineer,2 days ago,Capacity and Machine Learning Engineer,William Hill,,Leeds,664 reviews,"With creative use of data, you’ll forecast future business needs and improve system performance, availability and capacity...."
15,jl_6a8753042aac5dc4,fulltime,data+engineer,30+ days ago,Data Engineer,Palantir Technologies,,London,15 reviews,"At your fingertips is Palantir's cutting-edge data management, integration, and analytical platform, eliminating common data management obstacles such as data..."
16,jl_e78f6c0e64a5b857,fulltime,data+engineer,30+ days ago,Engineer/Geologist,SOCOTEC UK Limited,,Southam CV47,,"Liaise with clients, engineers, contractors and sub-contractors throughout the site work phase. Knowledge of HoleBASE SI and AGS 4 data (or HoleBASE equivalent)..."
17,jl_d2b2d844c2240dae,fulltime,data+engineer,7 days ago,Data Engineer,Trainline,,London,4 reviews,Creating this new role for a Data Engineer. The Data Engineer will work with the Head of Data Architecture on the development and implementation of our next...
18,jl_662365212ba71b70,fulltime,data+engineer,30+ days ago,Data Engineer,Kindred Group,,London,4 reviews,5+ years of professional experience as a Data Engineer / Data Warehouse Developer. We are looking for a Data engineer to join our Data warehouse & ETL team!...
19,jl_e3fa28274671291b,fulltime,data+engineer,30+ days ago,Data Engineer,Expedia,,London EC1V,634 reviews,"Data modelling and data warehousing. As a data engineer in this team, you’ll work with other experienced engineers to design, build, enhance and maintain Hadoop..."
20,jl_4348bdbda7038eb9,fulltime,data+engineer,30+ days ago,Data Engineer,BAE Systems Applied Intelligence,,London,49 reviews,"Comfortable handling and manipulating data, with demonstrated experience in a data-intensive setting e.g. data analysis, data management, data product or..."
21,jl_1efada4882f76d58,fulltime,data+engineer,30+ days ago,Big Data Engineer,Vodafone,"£50,000 - £85,000 a year",London,"3,449 reviews",Big Data Engineer. The Big Data Engineer provides expert guidance and delivers through self and others to integrate the necessary data from several local data...
22,jl_d42623326194c10b,fulltime,data+engineer,20 hours ago,L3 Data Network Operations Engineer,Morgan Stanley,,London,"2,903 reviews","Covering Data Center, WAN, Campus & Branch, Market Data, Client Connectivity. An excellent knowledge of data networking principles...."
23,jl_34e508350b97a564,fulltime,data+engineer,30+ days ago,Python Data Integration Engineer,Compucorp,,London E2,,"For the Data Engineer role, due to EU data protection requirements, the team member must be from either an EEA country or a country that the EU considers to..."
24,jl_68483d00e59e7860,fulltime,data+engineer,23 days ago,Data Engineer (Advanced Analytics),Asos.com,,London,233 reviews,"DATA ENGINEER (ADVANCED ANALYTICS) | LONDON. We are looking for an outstanding Data Engineer to join us, and work on key projects provisioning reporting /..."
25,jl_3eb3fe3e4ec7eddd,fulltime,data+engineer,30+ days ago,Data Engineer,Hastings Direct,,Bexhill TN39,144 reviews,"Hastings Direct, Data Engineer. As a Data Engineer you’ll be part of a team providing data infrastructure and project support to colleagues across Underwriting...."
26,jl_d2e950aec29b1a6b,fulltime,data+engineer,9 hours ago,Big Data Engineer,BazaarVoice,,Belfast,55 reviews,Nice to have experience building large-scale data processing systems with extensive knowledge in data warehousing solutions....
27,jl_3b567dbc6395b49e,fulltime,data+engineer,30+ days ago,Data Engineer - AI Cognition,Babylon Health,,London,,Someone with an interest in AI first software engineering and data. We work with massive data pipelines on a daily basis and enjoy making sure that they convert...
28,jl_9339980e62e88549,fulltime,data+engineer,30+ days ago,"Big Data Engineer, Spark",IQVIA,,London,140 reviews,"Big Data Engineer, Spark/Scala. Experience with integration of data from multiple data sources. You will join a team of highly talented Engineers and Data..."
29,jl_23e7dee0c8775adb,fulltime,data+engineer,30+ days ago,Data Engineer,WorldPay,,London,192 reviews,We’re looking for a Data Engineer with software engineering expertise to not only build pipelines and move data but build the next generation of tooling to take...
30,jl_66023c89832f0d7f,fulltime,data+engineer,1 hour ago,System Engineer,William Hill,,Gibraltar,664 reviews,We’re looking for the type of Engineer who’s enthusiastic about automating everything. Our expansion into the USA is challenging us to build new infrastructure...
31,jl_d05a24b862cd1fd0,fulltime,data+engineer,21 days ago,Data Integration Engineer CODE UK,IQVIA,,London,140 reviews,"Data Integration Engineer, Real World & Analytics Solutions. IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare..."
32,jl_170821df9a73fc79,fulltime,data+engineer,30+ days ago,Data Operations Engineer,Babylon Health,,London,,"You will join the AI Cognition team, building services and data platforms which will be power our next generation of medical knowledge applications...."
33,jl_38c764822260cf38,fulltime,data+engineer,30 days ago,Principle Data Engineer,UK Hydrographic Office,"£50,041 - £56,363 a year",South West,3 reviews,"Principle Data Engineer. You will have a demonstrable understanding of data engineering tools and techniques, such as Hadoop, Spark, SQL, database types, data..."
34,jl_499631f89be1d6f4,fulltime,data+engineer,14 days ago,Project Engineer (x2),University of Sheffield,"£26,243 - £30,395 a year",Sheffield,74 reviews,"Have some knowledge of digital manufacturing technologies including process monitoring and data collection, digitally...."
35,jl_8968156ef61253be,fulltime,data+engineer,30+ days ago,Digital Data - Test Engineer,Aviva,"£23,400 a year",Norwich,893 reviews,We are looking for enthusiastic Test Engineers to join the Digital Data team. You will work within our Data scrum teams alongside our GSP’s to help shape and...
36,jl_ac754c0c6f5210a0,fulltime,data+engineer,30+ days ago,Data Science Internship (12 months) September 2019,Moogsoft,,Kingston upon Thames,,Learn from a team of experienced engineers. Moogsoft is the creator of Moogsoft AIOps - a next generation approach to IT Operations and Analytics driven by real...
37,jl_aa920c7e07db337e,fulltime,data+engineer,30+ days ago,Machine Learning Engineer,Ocado,,Hatfield,422 reviews,"As a Machine Learning Engineer in the 10x Technology Team, you will be responsible for working on novel projects that involve fast system prototyping and..."
38,jl_c3df6f2a08a33441,fulltime,data+engineer,7 days ago,Early Career Chemical Engineer – DuPont Engineering Rotation...,DuPont,,Stevenage,"1,064 reviews",There are multiple opportunities for engineers with a major in Chemical Engineering. Total geographic flexibility is a requirement while active as a Field...
39,jl_71b54bee0c0af47d,fulltime,data+engineer,7 days ago,Early Career Mechanical Engineer – DuPont Engineering Rotati...,DuPont,,Stevenage,"1,064 reviews",There are multiple opportunities for engineers with a major in Mechanical Engineering. Total geographic flexibility is a requirement while active as a Field...
40,jl_738fdc4776bdc0ae,fulltime,data+engineer,30+ days ago,"Data Engineer (Professional Services, client-facing)",Forcepoint,,London,98 reviews,"Forcepoint is seeking a qualified full-time Professional Services Data Engineer working on client site to facilitate configuration, data integration and..."
41,jl_3d2b8068b1f46ed6,fulltime,data+engineer,30+ days ago,Data Engineer,Schibsted Media Group,,London,4 reviews,Work closely with other data engineers to make analytics data widely available for analysis through the global Schibsted data platform....
42,jl_1671dc6af471af7a,fulltime,data+engineer,10 days ago,Fleet Engineer (North),Arriva Southern Counties,,Maidstone,15 reviews,A vacancy has arisen for an experienced Fleet Engineer to join our teams in Herts and Essex with responsibility for six depots in this region operating 258 PCVs...
43,jl_1aba5c97bd13e96a,fulltime,data+engineer,30+ days ago,Data Engineer,BJSS,,London,,Are you a skilled data engineer who has helped enterprises deploy production ready Big Data or Cloud systems?...
44,jl_4642351e6276c793,fulltime,data+engineer,30+ days ago,Consultant Data Engineer,BAE Systems Applied Intelligence,,London,49 reviews,Consultant Data Engineers will often work closely with Enterprise Data Architects. The Consultant Data Engineer specialises in helping clients within large...
45,jl_05281e11179dd1e4,fulltime,data+engineer,2 days ago,Release Train Engineer,Elekta,,Crawley,36 reviews,PI burn down data) and communicate metrics to ensure transparency on program status. We are currently looking for a Release Train Engineer (RTE) to join the...
46,jl_723a0b124e5a029d,fulltime,data+engineer,20 days ago,Data Engineer,Simply Business,,London,13 reviews,As a Data Engineer you will:. We need a Data Engineer to join us in London. Bleeding-edge data ability. The Simply Business’ Data Platform is built on cloud...
47,jl_0f37358c0607a4a8,fulltime,data+engineer,30+ days ago,Data Engineer,CoreCompete,,Milton Keynes,2 reviews,"User, data and security administration including integration with enterprise directories and data encryption...."
48,jl_375fd3e5157a9931,fulltime,data+engineer,7 days ago,Research & Development Intern,Seagate Technology,,Derry,549 reviews,The students will be working with engineers and technicians on projects that optimise process capability and improving wafer yield....
49,jl_e527323476f36dcb,fulltime,data+engineer,1 day ago,Data Scientist,ICF,,London,429 reviews,"Experience developing data pipelines, transforming data, structuring data, extracting data from various databases, and developing algorithms with tools and..."
50,jl_b4fa4931b8ac89b0,fulltime,data+engineer,19 days ago,Data Engineer,Betway Group,,London,,"Creating real-time data pipelines. Our data team has a wide range of skills including development for highly transactional RDBMS systems, data warehousing, data..."
51,jl_d3b0bf19f902ef43,fulltime,data+engineer,1 hour ago,Project Engineer - Rolling Stock,SNC-Lavalin,,Derby,"1,002 reviews","Our Project Engineers are exposed to a huge variety of Rolling Stock Projects. Please consult our Privacy Notice to know more about how we collect, use and..."
52,jl_f866e5117f07e0d3,fulltime,data+engineer,16 days ago,Manufacturing Engineer - Entry Level,Seagate Technology,,Derry,549 reviews,"Graduate Engineers Wanted. Manufacturing Engineer – Entry Level (Ref:. With 97% of the world’s information being stored on hard drives, the rapid growth of..."
53,jl_d3590dad1af953e2,fulltime,data+engineer,30+ days ago,Graduate Big Data Software Developer (Engineer) 2019 Program...,CGG,,Crawley,103 reviews,"As a Big Data software developer, you’ll play a vital role in the support, improvement and on-going development of big data solutions...."
54,jl_2ecdd2092b7aedb1,fulltime,data+engineer,30+ days ago,Earth Observation Data Scientist Graduate,STFC,"£26,560 a year",Didcot,,"Support the scientific exploitation and operational applications of satellite data, through interaction on data handling with colleagues in scientific..."
55,jl_c1ce81c7904d3508,fulltime,data+engineer,4 hours ago,Apprentice Quality Engineer,Kloeckner Metals UK,,Blackburn,8 reviews,Analyse quality data collected to identify continuous improvement. The apprentice will report to the Quality Engineer / Manager in the Blackburn site....
56,jl_e86a3ad3a8571cad,fulltime,data+engineer,30 days ago,Data Engineer,Zopa,,London,3 reviews,"Experience with data modelling and data architecture optimisation. We need an experienced Senior Data Engineer to lead the process of upgrading, building, and..."
57,jl_a0e0b9d07fb5e910,fulltime,data+engineer,30+ days ago,Associate Data Engineer,Dun & Bradstreet,,Marlow,166 reviews,"Aware of the types of problems in databases, data processes, data products and services. Contribute to the vision for the next generation of our data to drive..."
58,jl_d89f647d6dc02089,fulltime,data+engineer,30+ days ago,Data Engineer,Bridge International Academies,,London,29 reviews,"Contribute to the effective data governance of business data, including data quality, data management, data policies, business process management, and risk..."
59,jl_17ee64f7f9f6da6b,fulltime,data+engineer,8 days ago,Machine Learning Engineer,Brolly,,London,,Experience in building data extraction algorithms. Hands on experience using machine learning on large data sets....
60,jl_33c378194c3f550f,fulltime,data+engineer,30+ days ago,Data Centre Technician - Newbury,The Bunker-Ultra Secure,"£22,000 - £24,000 a year",Thatcham,,Data Center Engineer needed to join our team based at The Bunker’s Thatcham/Newbury site. Possibly one of the coolest data centres in the UK…....
61,jl_c456221f27225df3,fulltime,data+engineer,8 days ago,Process Engineer,Cargill,,Liverpool,"3,277 reviews","Experience with data management tools and systems, including but not limited to; This is an exciting opportunity to join a global organisation with a commitment..."
62,jl_fdd6edde792a171e,fulltime,data+engineer,7 days ago,PCB Layout Engineer,Siemens AG,,Manchester,53 reviews,A good understanding of Data and Data processes is a key requirement. Maintenance of product related data in Teamcenter including Engineering Changes....
63,jl_70b3725d75b7e97d,fulltime,data+engineer,30+ days ago,"Data Scientist, Raman Spectroscopy","Agilent Technologies, Inc.",,Abingdon OX14,523 reviews,"Finally, the more systems we have generating data, the more data we have for performing meta analyses that can feed back into product enhancements...."
64,jl_ebe11bbcf77f3370,fulltime,data+engineer,14 days ago,Motor Vehicle Engineer,Merseyside Police,"£22,221 - £24,273 a year",Liverpool L7,55 reviews,"Motor Vehicle Engineer. Technology e.g. Automatic Number Plate Recognition, CCTV, Mobile Data Terminals, Incident Data Recorders, Automatic Vehicle Location..."
65,jl_b2f61fee3a79235e,fulltime,data+engineer,6 days ago,Telemetry Services Engineer,Anglian Water Services Ltd,,Home Based,103 reviews,"This mission-critical data is transmitted to our Tactical Operations teams, where it is translated into precautionary and emergency actions for our Field..."
66,jl_b615c76b783b46a4,fulltime,data+engineer,30+ days ago,Data Integration Engineer CODE UK,DrugDev,,London,13 reviews,"Data Integration Engineer, Real World & Analytics Solutions. IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare..."
67,jl_c3b668260908d5a3,fulltime,data+engineer,30+ days ago,Data Platform Engineer,Ocado,,Hatfield,422 reviews,"What does the Data Platform team do? Ocado Technology is the in-house technology division of over 1,200 software developers, engineers, researchers and..."
68,jl_7c407614bd8b71ec,fulltime,data+engineer,30+ days ago,Tooling Engineer Graduate (October 2019),BMW,"£31,000 a year",United Kingdom,"2,057 reviews",<BR>• Find ways to improve the IT systems and develop better controlling of data management. <UL><LI>Engineering background preferably in machining (quality or...
69,jl_e8fe211c01cc9b1b,fulltime,data+engineer,23 hours ago,Process Engineer,Norbrook Laboratories,,Newry,13 reviews,"Minimum of 3 years’ experience as a process engineer working in a manufacturing environment. Due to continued growth within production, an opportunity has..."
70,jl_2f009212b6e3bc19,fulltime,data+engineer,2 days ago,"Software Engineer – Adtech, People Marketing, Data Driven",ConSol Partners,"£50,000 - £80,000 a year",London,,"Software Engineer – Adtech, People Marketing, Data Driven. They utilise their technology to collect large amounts of data (20+ TB per day) from various sources..."
71,jl_4da6ecff3910029a,fulltime,data+engineer,21 days ago,Data Operations L3 Engineer - Core Infrastructure - Associat...,Morgan Stanley,,London,"2,903 reviews",We are looking for a senior Level 3 Data Ops Engineer to join our dynamic team in London. The team operates across 1300 locations in 43 countries and manages...
72,jl_d32df6fbc654a033,fulltime,data+engineer,30+ days ago,"Big Data Engineer, Spark/Scala - RWAS Technology",DrugDev,,London,13 reviews,"Big Data Engineer, Spark/Scala. Experience with integration of data from multiple data sources. You will join a team of highly talented Engineers and Data..."
73,jl_beda6154b7ad431d,fulltime,data+engineer,13 days ago,CAE Engineer,Changan UK,,Birmingham,,Analyse and correlate simulation data from test measurements. Use of simulation tools to support the design and analysis of new Hybrid Transmissions....
74,jl_9b065dad1630ea8d,fulltime,data+engineer,30+ days ago,Data Engineer,Farfetch,,London,,You will design and build scalable & reliable data pipelines (ETLs) for our data platform. You have in a Data Warehouse environment with varied forms of data...
75,jl_bba2104f312e6aad,fulltime,data+engineer,7 hours ago,Quality Engineer,Baxter,,Thetford IP24,"1,770 reviews",Degree or equivalent qualified Engineer. Experience in a Quality Engineer role. Initially the role will be focused on a program to reduce risks associated with...
76,jl_990dac94d217ee70,fulltime,data+engineer,2 days ago,Networking Engineer,Improbable,,London,,Demonstrated experience as a networking engineer for multiple game titles. Develop networking code to interact with backend systems for new gameplay features...
77,jl_c2abfaff06d2ffe3,fulltime,data+engineer,20 days ago,Senior Data Support Engineer,Bupa,,Staines-upon-Thames,"1,104 reviews","Solid understanding of Business Intelligence, data quality and data management concepts. Senior Data Support Officer (x2)...."
78,jl_7af01097ca72e8ba,fulltime,data+engineer,9 days ago,Lead Data Engineer,Office of Gas and Electricity Markets,"£68,400 a year",London,,"O Data Quality, Data Preparation, Data Cleansing, Data Modelling.  Cloud/Big Data:. The Data Services Team.  Colleagues find you to be an approachable advisor..."
79,jl_88e230d67077f57b,fulltime,data+engineer,2 days ago,IT Support Engineer,Imperial College London,"£31,770 - £36,009 a year",South Kensington,116 reviews,Data recovery and backup. IT Support Engineer - JD - PS.pdf. IT Support Engineers may be required to work at any of the College campuses....
80,jl_bc6153dd7091b318,fulltime,data+engineer,10 days ago,Associate Desktop Engineer,QinetiQ,,Farnborough,160 reviews,Remotely assist network management teams with “remote hands” for fault diagnosis/fix of the corporate data & voice networks and cabling infrastructure....
81,jl_4a767aac372adcb3,fulltime,data+engineer,30+ days ago,2019UKH- Geoscience Intern Opportunities Potentially Leading...,ExxonMobil,,Leatherhead,"2,237 reviews","Engineer, Chemical Research, Consulting, Geology, Engineering, Technology, Research. In addition, we have roles for geoscientists specialising in different..."
82,jl_702ef67c65dea67a,fulltime,data+engineer,13 days ago,SMT Process Development Engineer,Centre for Process Innovation,"£30,000 - £40,000 a year",Newton Aycliffe,3 reviews,The Centre for Process Innovation (CPI) is seeking to recruit an SMT Process Development Engineer to join our growing Printable Electronic platform....
83,jl_4c9d8a75cbd6deeb,fulltime,data+engineer,6 days ago,Chemical Process Engineer,ConvaTec,,Rhymney,136 reviews,"Drive improvements in operational excellence based activities, such as operational reviews, KPI development, data collection and analysis etc...."
84,jl_756056fb1478a55a,fulltime,data+engineer,30+ days ago,Software/Data Engineer - AI Cognition,Babylon Health,,London,,"Someone with an interest in AI first software engineering and data. You will be working with the rest of the AI team, identifying solutions that can enhance..."
85,jl_604c261b6c9945e8,fulltime,data+engineer,30+ days ago,Data Analyst Internship,Airbus Group,,Broughton,"1,225 reviews","Automation of Data Gathering and representation via our Big Data Platform. In a truly multi-functional team you will have the opportunity to work with Design,..."
86,jl_e247a2eaecf81573,fulltime,data+engineer,30+ days ago,Software Engineer - Data Analytics,PwC,,London,"5,990 reviews",Data Structures and Algorithms. Is comfortable wrangling structured and unstructured data files. Join our growing product development team working on the latest...
87,jl_d5fd947b8ad87dbd,fulltime,data+engineer,23 days ago,Senior Voice and Data Engineer,Welsh Ambulance Service NHS Trust,"£28,050 - £36,644 a year",Cwmbran NP44,,We are looking for a driven ICT Senior Voice and Data Engineer to join the existing team. You will be expected to ensure the efficient maintenance and...
88,jl_15c0838b955c74a1,fulltime,data+engineer,30+ days ago,Full-time opportunities for students & recent graduates: Sof...,Microsoft,,United Kingdom,"5,185 reviews",Software engineers at Microsoft are passionate about building technologies that make the world a better place....
89,jl_4fcbf042033f8535,fulltime,data+engineer,30+ days ago,Big Data Engineer,Asos.com,,London,233 reviews,"Work in an agile, cross-functional team composed of both engineers and data scientists, taking responsibility for delivering predictive data products...."
90,jl_58d07f7c0b9d4211,fulltime,data+engineer,12 days ago,A2 Lead Data Engineer,Department for International Development,"£48,500 - £55,000 a year",East Kilbride,5 reviews,"Developing the capability of the team in building data products using a range of modern technologies including data stores, analysis tools and data..."
91,jl_0171d5c235b29bea,fulltime,data+engineer,30+ days ago,Data Engineer,Money Farm,,London,,You are primarily a software engineer that happens to have specialised in data engineering. Conduct data modelling and data flow designs and produce...
92,jl_241d60332705f9f5,fulltime,data+engineer,14 days ago,Data Centre Engineer,Fawkes & Reece,"£40,000 - £41,000 a year",Buckinghamshire,,"They are currently looking for a qualified senior a Data centre Electrical Engineer, responsible for handling the FM services for one of their Data centre sites..."
93,jl_9cfa81be46b5456a,fulltime,data+engineer,30+ days ago,Database Engineer - Transactional Data - Associate,Morgan Stanley,,London,"2,903 reviews",This position is for a data engineer role in the transactional data team. We are a team of highly technical individuals who manage a large number of databases...
94,jl_2bc11859d28af6c1,fulltime,data+engineer,3 days ago,NPI Design Engineer,TT Electronics,,Bedlington,62 reviews,NPI Design - R&D - Development Engineer - Engineering - STEM - Manufacturing - Prototype Engineer - CAD - Electronic - New Product – PCB....
95,jl_685af92f7f3fcec1,fulltime,data+engineer,30+ days ago,"Staff Big Data Engineer, Audience Targeting Engine",Schibsted Media Group,,London,4 reviews,"Engineer and implement highly scalable data pipelines, using the best development practices and tools...."
96,jl_2675d89c136e64c5,fulltime,data+engineer,14 days ago,Project Engineer,EthosEnergy Group,,Aberdeen,56 reviews,"Position Title Project Engineer. Required Skills / Knowledge • Ability to review, interpret and analyse large sets of data...."
97,jl_f87bafae1b1c3a58,fulltime,data+engineer,30+ days ago,Validation Engineer,Biomet,,Bridgend,142 reviews,Develop and analyse statistical data and product specification to determine present standards and establish proposed quality expectancy of finished product....
98,jl_82e4f1fba2ed857e,fulltime,data+engineer,8 days ago,Mobilisation Engineer,Cambridge Maintenance Services,,Saint Ives,,"Assist in the first stages of onsite mobilisation at client premises as engineer cover, where required. Assist review the data issued by the client at tender..."
99,jl_f7fa3a204c9fcded,fulltime,data+engineer,30+ days ago,Data Engineer,Hotelbeds,,London,45 reviews,"Experience in data warehousing, specifically writing data pipelines & ETL. Develop and maintain scalable data pipelines and tools to enable the data science and..."
100,jl_c93f00776afb5972,fulltime,data+engineer,25 days ago,Big Data Software Development Engineer,Oath Inc,,London,34 reviews,"Big Data Engineer with Java/Scala. Our Data Platform team is currently looking for talented engineers who can design, implement and support robust, scalable and..."
101,jl_d6f3404e6fd62483,fulltime,data+engineer,10 days ago,Sales Engineer - Entry Level,Mimecast,,London,12 reviews,"Data archiving/storage/backup/recovery knowledge. You as a Mimecast Sales Engineer... Responsibilities …once fully training, successful Sales Engineers at..."
102,jl_5d35efa8f3ac5e71,fulltime,data+engineer,2 days ago,Main Grade Engineer,SOCOTEC UK Limited,,Bridgend CF31,,Managing and collating site data using company software systems. Liaise with Clients / Engineers / Main Contractors throughout the site works phase....
103,jl_d1f08093b6d143f2,fulltime,data+engineer,1 day ago,Manufacturing Engineer,Caterpillar,,Stafford,"5,147 reviews","Will possess good communication and statistical analytical skills, with ability to provide concise insights, conclusions and recommendations drawn from complex..."
104,jl_e42d62000671709a,fulltime,data+engineer,7 days ago,Senior Data Engineer,Just Eat,"£70,000 - £95,000 a year",London,103 reviews,"Senior Data Engineer. Data Product Development. Design physical data models, transaction, batch and real time based ingestion, data verification/validation...."
105,jl_de8039b99ed00e71,fulltime,data+engineer,19 hours ago,Front End Engineer,FUTRLI,,Brighton,,"As part of our recruitment process, Futrli collects, stores and processes personal data relating to job applicants...."
106,jl_de4df2b8f9134c33,fulltime,data+engineer,14 days ago,Development Engineer,Veolia,"£35,000 - £45,000 a year",London,"2,273 reviews",Able to carry out desktop data analysis. As the Sourcing Engineer you will collect and analyse site consumption data to change the power consumption and install...
107,jl_ccc64952491a8c15,fulltime,data+engineer,30+ days ago,DevOps Data Engineer,Expedia,,London EC1V,634 reviews,"You will help live, breathe, craft data solutions on top of petabyte scale data lake and the latest big data technologies...."
108,jl_ea2f2e7605c03bb1,fulltime,data+engineer,3 days ago,AIT Engineer / QC,Thales,,Oxford,938 reviews,Ensure that all procedures run by the Engineers are completed correctly and in accordance with the right documentation version....
109,jl_29bb9177d4540b66,fulltime,data+engineer,9 days ago,Production Engineer (Aerostructures),Marshall Aerospace,,Cambridgeshire,8 reviews,"As a Production Engineer, the candidate will have proven experience in working with engineers within diverse projects and bringing them to successful completion..."
110,jl_ab1427a1bf1d44d5,fulltime,data+engineer,2 days ago,Electron Microscopy Research Assistant,MRC Laboratory of Molecular Biology,"£22,201 - £25,976 a year",Cambridge,2 reviews,"Help users with loading specimens into the electron microscope and setting up data collections, or perform these independently...."
111,jl_5b97622d43db8a5e,fulltime,data+engineer,1 day ago,Lead Data Engineer,Sainsburys,,London,"6,733 reviews","Lead Data Engineer - 17000LSQ). A mixture of data ingestion and data transformation. Lead, set goals for and develop a team of approximately 6 data engineers...."
112,jl_278a2f3b0fe6a35a,fulltime,data+engineer,30+ days ago,Graduate Material Scientist,Airbus Group,"£27,000 a year",Portsmouth,"1,225 reviews",Graduate Materials Engineer (Stevenage). Graduate Materials Engineer (Portsmouth) x2. The role of Graduate Materials Engineer is based in the Materials and...
113,jl_9d52107360d0c82c,fulltime,data+engineer,27 days ago,Chemical Engineering Graduate,Tarmac,,Dunbar,137 reviews,"These audits can require measuring, data collection and analysis. You will work alongside experienced process and production engineers to identify potential..."
114,jl_70e9301930bd1615,fulltime,data+engineer,13 days ago,MES Engineer,Nestlé Purina Petcare UK,,Sudbury,646 reviews,"We may collect relevant data for monitoring as part of our candidate registration process. We are looking for a Manufacturing Execution Systems (MES) Engineer,..."
115,jl_90c423e89dfd4878,fulltime,data+engineer,20 days ago,Materials Data Analyst,Granta Design,"£25,000 - £30,000 a year",Cambridge,,Working on varied data projects:. Development of the MaterialUniverse data product:. MaterialUniverse is a key data product for Granta containing a wealth of...
116,jl_e27aff1bf7d71cef,fulltime,data+engineer,30+ days ago,Optics Scientist Graduate,STFC,"£26,560 a year",Warrington,,Mechanical design (in collaboration with professional engineers). Perform experiments and analyse data using equipment in the ASTeC optics metrology laboratory....
117,jl_1a62fe1ac0defef5,fulltime,data+engineer,21 days ago,Materials Engineer,Airbus Group,,Stevenage,"1,225 reviews",Are you a Materials Engineer with commercial experience in Materials and Processes? Act as technical authority for the qualification of materials and processes...
118,jl_b5cec4152664c0bb,fulltime,data+engineer,27 days ago,Field Engineer (FTC 6 Months),TalkTalk,,Field Based,56 reviews,"Data Centre experience. They will be responsible for completing all tasks as set by the Field Engineer Manager (FEM), Senior Field Engineer (SFE) or the Faults..."
