,job_id,job_types,job_tag,post_time,job_title,company,salary,location,no_of_review,job_summary
17,jl_01c216b0688ac55a,fulltime,data+scientist,23 days ago,Data Sciences & AI Graduate Programme - UK,AstraZeneca,,Cambridge CB4,"1,484 reviews","As a Data Scientist and AI Graduate you will help our scientists make their data ‘AI-ready’, and integrate the latest AI advances into all our drug development..."
18,jl_af0f3102bea6ad31,fulltime,data+scientist,6 days ago,Graduate Data Scientist,CGG,"£32,000 a year",Crawley,103 reviews,"As a data scientist, you’ll play a vital role in the continual improvement of our processing and imaging...."
19,jl_15bbbd5b0b0bae33,fulltime,data+scientist,4 days ago,Image Analysis / Data Scientist,Illumina,,More,144 reviews,"Optimising DNA sequencing instrumentation and data from laboratory assays. You will work in multi-disciplinary teams, alongside scientists from diverse..."
20,jl_777431492c0bebab,fulltime,data+scientist,30+ days ago,Data Scientist Opportunities,AstraZeneca,,Cambridge CB2,"1,484 reviews","Data Manipulation/preparation skills. You could be creating advanced algorithms to derive novel business insight, designing data strategies to combine data from..."
21,jl_caca6a15a7011cc9,fulltime,data+scientist,5 days ago,Data Scientist,Centrica,,Leicester LE19,"1,087 reviews",Data Scientist - What will you be doing? Data Scientist - What you will bring to the team. We now have a great opportunity for a Data Scientist to join our...
22,jl_f4b4fb6f85f5c519,fulltime,data+scientist,8 days ago,CMA951 Data Scientist,Competition & Markets Authority,"£50,688 - £58,844 a year",London WC1B,3 reviews,"As a Data Scientist in the DaTA unit, you be a key member of the team, helping to shape and deliver projects and making sure the CMA is plugged in and up-to..."
23,jl_2ecdd2092b7aedb1,fulltime,data+scientist,30+ days ago,Earth Observation Data Scientist Graduate,STFC,"£26,560 a year",Didcot,,Your role as an Earth Observation Data Scientist within the STFC-RSG will be to:. Support the scientific exploitation and operational applications of satellite...
24,jl_70b3725d75b7e97d,fulltime,data+scientist,30+ days ago,"Data Scientist, Raman Spectroscopy","Agilent Technologies, Inc.",,Abingdon OX14,523 reviews,"Finally, the more systems we have generating data, the more data we have for performing meta analyses that can feed back into product enhancements...."
25,jl_24dd462d4018c4be,fulltime,data+scientist,9 days ago,Data Scientist (6 months),Philip Morris International,,London,"1,044 reviews",PURPOSE OF THE ROLE Advanced data analysis & modelling so as to drive results on complex issues & data combinations RESPONSIBILITIES Utilise different Data...
26,jl_36c82064058c32fc,fulltime,data+scientist,30+ days ago,Data Scientist,Asos.com,,London,233 reviews,We are looking for Data Scientists to join our team and play a key role in helping ASOS provide the best shopping experience to our millions of customers....
27,jl_6aef216dbb75776d,fulltime,data+scientist,16 days ago,Data Scientist Analyst,Lockheed Martin Corporation,,Gloucester,"6,417 reviews","Experience of designing efficient algorithms for data analysis, data mining, text mining, data manipulation and statistical analysis...."
28,jl_68811c8eb1ee8f64,fulltime,data+scientist,1 day ago,Conversational Banking Data Scientist,HSBC,,London,"10,548 reviews","Conversational Banking Data Scientist, Digital Solutions. We are currently seeking an experienced individual to join this team in the role of Conversational..."
29,jl_5b13bb257fa49d8d,fulltime,data+scientist,6 days ago,Data Scientist,Expedia,,London EC1V,634 reviews,Experience with data visualisation tools and packages a plus. Real world experience with Internet scale data on a Hadoop or similar platform highly preferred....
30,jl_043065d174a8312c,fulltime,data+scientist,7 days ago,Data Scientist,IQVIA,,Brighton,140 reviews,"Experience of working with healthcare data. IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better..."
31,jl_7e870f9280666888,fulltime,data+scientist,30+ days ago,Data Scientist,Medialab,,London,5 reviews,"Hands on experience of working with digital data sources (DCM, Facebook), geo-demographics or customer transactional data would be beneficial...."
32,jl_b4be2188fa20efc6,fulltime,data+scientist,7 days ago,Data Scientist / Data Analyst,Siemens AG,,Manchester,53 reviews,"Data Scientist / Data Analyst. Experience in data mining, discovering of patterns within large data and statistic interpretation...."
33,jl_ec9d2020c2da10d2,fulltime,data+scientist,28 days ago,Data Scientist- Recommendations & Personalisation,Asos.com,,London,233 reviews,"We are looking for a Data Scientist to join our Discovery Science team. Docker, Kubernetes, data lake, CosmosDB...."
34,jl_ee09e60b680170c8,fulltime,data+scientist,27 days ago,Data Scientist,BGL Group,,Peterborough,78 reviews,What will you be responsible for as a Data Scientist? What will it take to be successful as a Data Scientist? Data & Analytics....
35,jl_377077675a7a517d,fulltime,data+scientist,20 days ago,Data Scientist,Defence Science and Technology Laboratory,"£25,000 - £36,000 a year",Salisbury SP4,17 reviews, Working with large data sets;  Large data set manipulation and analysis.  Developing and evaluating software tools and techniques for data analysis;...
36,jl_b694f4948b41a528,fulltime,data+scientist,6 days ago,Data Scientist Lead UK – Financial Services,Capgemini,,London,"6,077 reviews","The Data Scientist & Analytics Lead will undertake a wide variety of challenging project work and help clients explore, visualise and mine their structured and..."
37,jl_ccbe645c587c960a,fulltime,data+scientist,30+ days ago,Data Scientist - PHC Analytics,Roche,,Welwyn,"1,663 reviews","Develop data strategy and gain access to data:. The data will be varied in type - patient-level clinical data, supplemented with deep patient data such as omics..."
38,jl_1bc75224231e2ee5,fulltime,data+scientist,2 days ago,Data Scientist,Sainsburys,,London,"6,733 reviews","Data Scientist - Nectar - 180017AH). Experience with Big Data technology, e.g:. If you’re looking for an energetic environment where your talent can grow, we..."
39,jl_00135b3d21d077d4,fulltime,data+scientist,30+ days ago,Data Scientist,Accenture,"£47,000 - £75,000 a year",United Kingdom,"14,997 reviews","Establish the approach to be used by data scientists to address a client business problem; Clean, aggregate and interpret data in preparation for analysis;..."
40,jl_996dd630e938eeac,fulltime,data+scientist,30+ days ago,Scientist – Centre of Observational Research and Data Scienc...,Bristol-Myers Squibb,,Uxbridge,"1,481 reviews","Make sound scientific decisions based on a balance of data, analysis and experience. Project work includes identification of appropriate data sources, protocol..."
41,jl_4a930a450d81a84b,fulltime,data+scientist,19 days ago,Scientist,QIAGEN,,Manchester,44 reviews,Troubleshooting and technical interpretation of data. Apply with LinkedIn....
42,jl_b5e23e2dc95774e9,fulltime,data+scientist,30+ days ago,Data Scientist,A.S. Watson Group,,London,41 reviews,"Are you passionate about bringing data to life, always interested in how to interpret numerical data? Superdrug, The Perfume Shop, Marionnaud and others across..."
43,jl_0fd84d77c4845eb4,fulltime,data+scientist,27 days ago,Analyst / Data Scientist,"Zipcar, Inc.",,Bracknell RG12,,"As the Analyst / Data Scientist, you will help us improve the way we use our many sources of data from creating visualisations to building statistical models..."
44,jl_ac7c688903e60da1,fulltime,data+scientist,30+ days ago,Data Scientist,Abcam,,Cambridgeshire,21 reviews,"We are a team of market research, market intelligence, data analyst and data scientist specialists who enjoy working together and in our specialist areas to..."
45,jl_97a5653abb6c7689,fulltime,data+scientist,13 days ago,Data Scientist (24 month temporary opportunity),AstraZeneca,,Macclesfield SK10,"1,484 reviews",DEVELOP DATA STRATEGY & GAIN ACCESS TO DATA:. DIVE INTO DATA:. Plan for data processing; Develop strategic plans to access internal cross functional data...
46,jl_0db2b17d6bfdec6d,fulltime,data+scientist,30+ days ago,Data Scientist Lead,Sopra Steria,,United Kingdom,327 reviews,SopraSteria Financial Services Sector are looking for a Lead Data Scientist to work on our Data Science propositions and projects....
47,jl_989759c95beeaaf9,fulltime,data+scientist,30+ days ago,Data Scientist,YOOX NET-A-PORTER GROUP,,London,97 reviews,"Data Scientist Manager. As a Data Scientist at YOOX NET-A-PORTER Group you will be tackling at wide variety of data challenges including product recommendation,..."
48,jl_2a6f1f27d1ea098e,fulltime,data+scientist,30+ days ago,Big Data Scientist,Vodafone,,London,"3,449 reviews",Role Big Data Scientist. As Data Scientist your main responsibilities will involve:. The role of Data Scientist will be a key position within the Big Data and...
49,jl_1151ae5670a24624,fulltime,data+scientist,29 days ago,Graduate Imaging Scientist / Geophysicist – 2019 Graduate Pr...,CGG,"£32,000 a year",Crawley,103 reviews,You will use your practical mathematics and physics skills to image seismic data to create stunning 3D images of the subsurface....
50,jl_832cfafb7a065427,fulltime,data+scientist,5 hours ago,Soil/Environmental Scientist,NERC,"£24,435 - £26,560 a year",Nottingham,,"Collation and management of data, quantitative analysis and interpretation using approved data processing, interpretation and visualisation packages...."
51,jl_ba89fe7e586ad3d9,fulltime,data+scientist,30+ days ago,Data Scientist,TalkTalk,,London,56 reviews,"As a Customer Data Scientist at TalkTalk, you will:. Knowledge of USQL, Data Factory etc. TalkTalk are seeking an experienced Data Scientists to join the..."
52,jl_a1cee8bad2e3528a,fulltime,data+scientist,12 days ago,Senior Data Scientist,Office of Gas and Electricity Markets,"£41,200 a year",London,,"Advanced data analysis, synthesis and data modelling skills. The Data Services Team. Trusted data models are constructed applying recognised statistical..."
53,jl_74a217187060ebe1,fulltime,data+scientist,14 days ago,Associate Data Scientist,Sainsburys,,Edinburgh,"6,733 reviews","Associate Data Scientist. Associate Data Scientist - 18001GYG). This is where you come in, as Associate Data Scientist you will join a small team exploring and..."
54,jl_19d7433839aa200d,fulltime,data+scientist,30+ days ago,CIB - Data Analytics - Data Scientist,JP Morgan Chase,,London E14,"21,167 reviews","Familiarity with basic data table operations (SQL, Hive, etc.), and should have experience in practical data processing, data mining, text mining and..."
55,jl_4206f43f01c3a901,fulltime,data+scientist,15 days ago,Data Scientist (Algorithm Development),General Electric,,Cramlington,"4,692 reviews","Work as part of the Data Science team developing algorithms and software to deliver pipeline inspection data processing, analysis and reporting solutions...."
56,jl_43290f46c1596424,fulltime,data+scientist,30 days ago,Data Scientist,Hotelbeds,,London,45 reviews,"Sound understanding of data structures, DBs and data stores. Exploratory data analysis and developing hypotheses...."
57,jl_1a4be912fc818367,fulltime,data+scientist,28 days ago,Senior Data Scientist - Machine Learning,IBM,,London,"23,492 reviews",We will teach the data scientists and sometimes people who desire to be data scientist to:. The elite team of data scientist will work with other IBMers and...
58,jl_02953eaa29db84bf,fulltime,data+scientist,1 day ago,Lead Data Scientist,BlackRock Investment Management (UK) Limited,,Edinburgh EH3,358 reviews,"Experience with data structures and algorithms and ability to work in a Unix environment, processing large amounts of data in a big data environment...."
59,jl_a407a4dfaf332ef1,fulltime,data+scientist,5 days ago,R&D Research Scientist,ConvaTec,,Deeside,136 reviews,"Ensuring that timely entries are made in laboratory data handling systems, according to GLP and Good Documentation Practices...."
60,jl_9495d5ea5c6447e6,fulltime,data+scientist,15 days ago,Integration Scientist - Next Generation Sequencing,Illumina,,More,144 reviews,"Present data when required at progress review meetings both internally and with customers. Proficient in use of data storage and search software, interrogation..."
61,jl_4391a77035eddcb1,fulltime,data+scientist,30+ days ago,Data Scientist,BAE Systems Applied Intelligence,,London,49 reviews,"We enable organisations to improve their data handling and find new ways to exploit it, whether through master data, transaction data or scalable Big Data..."
62,jl_df56e5bfa9acb21e,fulltime,data+scientist,2 days ago,Capacity and Machine Learning Engineer,William Hill,,Leeds,664 reviews,"With creative use of data, you’ll forecast future business needs and improve system performance, availability and capacity...."
63,jl_efefb38ae084ec90,fulltime,data+scientist,1 day ago,Pathology Administration Assistant,East and North Hertfordshire NHS Trust,"£17,787 - £20,448 a year",Stevenage SG1,13 reviews,"Duties include the data entry of reports arriving into the laboratory; The Pathology team consists of Medical consultants, biomedical scientists (BMS), Medical..."
64,jl_f8f9fb85b806f275,fulltime,data+scientist,17 days ago,Clinical Laboratory Scientist,Randox Laboratories,,London,17 reviews,Interpretation of analytical data. We require a highly motivated and enthusiastic Laboratory Scientist to join an innovative international company in a growing...
65,jl_406fbacf9bad4157,fulltime,data+scientist,9 days ago,Data Scientist/ Quantitative Developer,AIR Worldwide,,London,19 reviews,"Data Scientist - Quantitative Developer. Take responsibility for maintaining, enhancing and extending complex data sets that drive the casualty risk model...."
66,jl_261b17ce5759aee6,fulltime,data+scientist,30+ days ago,Data Scientist,Keppel Corporation,,Keppel,3 reviews,Design rich Data Visualization. Perform data capture by defining requirements or developing adaptors to pull data from various control systems....
67,jl_ea78336472ef0fce,fulltime,data+scientist,30+ days ago,Research/Data Scientist,INRIX,,Altrincham,8 reviews,"Experience accessing and processing data in AWS. We are a global leader in our field, processing billions of data points every day, and you will be joining an..."
68,jl_b389972fb6cdc37a,fulltime,data+scientist,30 days ago,Data Scientist with Python,IQVIA,,London,140 reviews,Knowledge of healthcare patient-level data. If you are a Data Scientist who is keen to build data engineering and machine learning tools and products at the...
69,jl_62db2adffc7e647d,fulltime,data+scientist,30+ days ago,Data Scientist – Insights and Analytics,Sparx,,Exeter,4 reviews,"We’re not just developers, data scientists, product owners, content or education experts – we’re also cyclists, DJs, triathletes, published scholars, parents,..."
70,jl_f1628f70172d4bd8,fulltime,data+scientist,2 days ago,Research Assistant,University College London,"£30,922 - £32,607 a year",London,117 reviews,"The Institute draws together over 300 talented scientists who are working together to translate research discoveries into developing kinder, more effective..."
71,jl_24c3e5e285f76be2,fulltime,data+scientist,30+ days ago,Data Scientist,Groupon,,London,646 reviews,3-5 years work experience as a data scientist or a related role. We develop and use cutting-edge data technologies and data science algorithms to sift through...
72,jl_8c989cccb6d60db6,fulltime,data+scientist,2 days ago,Research Assistant/Statistician,University of Sheffield,"£26,243 - £30,395 a year",Sheffield,74 reviews,"We are looking to recruit a Research Assistant/Statistician to work alongside colleagues in the Clinical Trials Research Unit (CTRU), Medical Statistics Group..."
73,jl_a61f57daee9b7dcd,fulltime,data+scientist,21 days ago,Scientist 1 Immunology,Merck KGaA,,Glasgow,59 reviews,"Perform raw data peer review to ensure accuracy and support Right First Time (RFT). You will be acting as Study Director or Responsible Scientist, as..."
74,jl_41ab869968210c6d,fulltime,data+scientist,30+ days ago,Principal Data Scientist,Accenture,"£47,000 - £75,000 a year",United Kingdom,"14,997 reviews","Principal Data Scientist. Data Scientists are expected to collaborate with other data scientists, subject matter experts, sales, and delivery teams from..."
75,jl_e27aff1bf7d71cef,fulltime,data+scientist,30+ days ago,Optics Scientist Graduate,STFC,"£26,560 a year",Warrington,,Perform experiments and analyse data using equipment in the ASTeC optics metrology laboratory. As an Optics Scientist you will contribute to the design and...
76,jl_26cd96721046867c,fulltime,data+scientist,15 days ago,Data Science,ConSol Partners,"£60,000 - £100,000 a year",London,,"Looking to hire multiple Data Scientists at various levels, including Lead*. Senior Data Scientist – Machine Learning, NLP, pre-IPO award winning cyber-security..."
77,jl_263f1566b2f4fcc6,fulltime,data+scientist,30+ days ago,Data Scientist (Oncology) - SEUIT,AstraZeneca,,Cambridge CB2,"1,484 reviews","Data manipulation/preparation skills:. Use of Data Science Modelling Tools eg. R, Python, Hadoop, Spark and Data Science Notebooks (e.g...."
78,jl_0fdc30090f89bcef,fulltime,data+scientist,1 day ago,Biochemistry NextGen Sequencing Intern,Illumina,,England,144 reviews,Analyzing experimental data. The intern will work alongside and under the guidance of experienced scientists in my team and will be expected to carry out...
79,jl_78d21a94ffbcb115,fulltime,data+scientist,3 days ago,Information Officer,University of Aberdeen,"£33,199 a year",Aberdeen,40 reviews,"The Unit is supported by the Chief Scientist Office (CSO) of the Scottish Government Health and Social Care Directorates, the University of Aberdeen and..."
80,jl_b4e8749e050904f0,fulltime,data+scientist,23 hours ago,"Investigator, Computational Antibody Engineering",GlaxoSmithKline,,Stevenage,"3,197 reviews","Ability to generate conclusion reports, present data in team meetings and participate in writing of abstracts and publications...."
81,jl_d6eb6b3e60fd21d9,fulltime,data+scientist,30+ days ago,Data Scientist KTP Associate -22 months fixed term,Liverpool John Moores University,"£35,000 a year",Liverpool,36 reviews,Data technology and tools; Retraining and recruitment of future data roles. This will involve building machine learning models that utilize the data created by...
82,jl_310737d0081d3678,fulltime,data+scientist,30 days ago,Data Scientist,Zopa,,London,3 reviews,"Data scientists also have close interactions with each other through the functional group known as the Data Excellence Chapter, where we share knowledge and..."
83,jl_bd0cfe61a897cc7e,fulltime,data+scientist,9 days ago,Research Vascular Scientist,Chelsea and Westminster Hospital NHS Foundation Tr...,"£26,682 - £34,049 a year",Isleworth TW7,11 reviews,"Research Vascular Scientist, West Middlesex London. We are looking for an enthusiastic, highly motivated and experienced Vascular scientist to join our diabetic..."
84,jl_38aa1199c37e6302,fulltime,data+scientist,5 hours ago,European Pharma & BioPharma Applications Development Scienti...,Thermo Fisher Scientific,,Hemel Hempstead,"2,066 reviews","Support annual marketing campaigns with voice-of-customer (VOC), technical data and positioning. This highly dynamic team of accomplished marketers and..."
85,jl_612ba7726c9d48b9,fulltime,data+scientist,30+ days ago,Data Scientist (GAI) - SEUIT,AstraZeneca,,Cambridge CB2,"1,484 reviews","Data manipulation/preparation skills:. Use of Data Science Modelling Tools eg. R, Python, Hadoop, Spark, SAS and Data Science Notebooks (e.g...."
86,jl_a7c69642e987c49e,fulltime,data+scientist,17 days ago,Senior Data Scientist - MSE,moneysupermarket.com,,London,6 reviews,"Open minded and data driven, seeking the answer to business growth from data. The Senior Data Scientist is instrumental to informing and delivering a best-in..."
87,jl_25d84d465aad1695,fulltime,data+scientist,6 days ago,Marine Data Assistant,British Antarctic Survey,"£24,435 a year",Cambridge,7 reviews,The data assistant will be based in the Polar Data Centre and work closely with our existing team of data managers....
88,jl_e0504bc1de04b656,fulltime,data+scientist,30+ days ago,Data Scientist / Software Developer,Tessella,"£25,000 - £35,000 a year",Abingdon,2 reviews,"Using data science, analytics and a variety of analytical, statistical or machine learning techniques to interpret client data, helping them to make better..."
89,jl_23e0f703d0c3e32e,fulltime,data+scientist,7 days ago,Process Scientist,Unilever,,Port Sunlight,"5,420 reviews","Good computing and data analysis skills. Use appropriate experimental design and data capture software to design experiments, retrieve & analyse data for..."
90,jl_4a40bc5ffaa0b382,fulltime,data+scientist,30+ days ago,Data Scientist IFS London Associate,PwC,,London,"5,990 reviews",We are currently looking for an experienced Data Scientist to join our fast growing Data & Analytics team in Wales & West....
91,jl_904c7c2ec5d0ffcf,fulltime,data+scientist,30+ days ago,Analytical Scientist,Smith & Nephew,,Kingston upon Hull,490 reviews,"Quality Assurance Writing of protocols, reports and approving of data. Role Title Analytical Scientist Location Hull UK Rewards Competitive salary and..."
92,jl_98fc9a8e3566c3ff,fulltime,data+scientist,30+ days ago,Data Scientist,G4S (UK),"£35,000 - £40,000 a year",Chelmsford,"9,095 reviews","Data Scientist - Patient Transport Services. Introduce various automated solutions for data cleansing, data quality, data transformation etc. using machine..."
93,jl_278a2f3b0fe6a35a,fulltime,data+scientist,30+ days ago,Graduate Material Scientist,Airbus Group,"£27,000 a year",Portsmouth,"1,225 reviews",Ability to analyse and interpret data to draw conclusions and make recommendations. Airbus Defence and Space Stevenage....
94,jl_80a3f40a6f3b4365,fulltime,data+scientist,30+ days ago,Creative Data Scientist,Chronomics,,London,2 reviews,"Experience in epidemiological research and longitudinal data analysis. This person will play a critical role in the team as a Creative Data Scientist,..."
95,jl_cbc8d0f9c1e7ffd8,fulltime,data+scientist,30+ days ago,Data Scientist,Coller Capital,,London,,"As a Data Scientist at Coller Capital, you will:. The core data scientists are focusing on building new quantitative models for the investment team, conducting..."
96,jl_71848938dd128e01,fulltime,data+scientist,7 days ago,Observational Coastal Scientist,NERC,"£28,200 - £32,430 a year",Liverpool,,Observational Coastal Scientist. We are looking to recruit an enthusiastic Coastal Scientist with experience in field observations and data analyses to join the...
97,jl_e4f8abdfef873f0c,fulltime,data+scientist,10 days ago,Customer Support Scientist,Randox Laboratories,,Antrim,17 reviews,Customer Support Scientist (18/CSSM). The review and analysis of performance data and comparative studies. Randox is welcoming applications for the position of...
98,jl_6d0254ab0535e5ff,fulltime,data+scientist,9 days ago,Scientist I,Mondelez International,,Reading,"2,389 reviews",The role at Scientist II is to undertake a practical role with possible supervisory responsibilities within the Microscopy laboratory....
99,jl_4a767aac372adcb3,fulltime,data+scientist,30+ days ago,2019UKH- Geoscience Intern Opportunities Potentially Leading...,ExxonMobil,,Leatherhead,"2,237 reviews","In addition, we have roles for geoscientists specialising in different technical areas, including seismic data acquisition and processing, formation evaluation,..."
100,jl_675171d26264b7a5,fulltime,data+scientist,10 days ago,Process Development Scientist,Sartorius Corporation,,Royston,4 reviews,"Process Development Scientist. Knowledge of up- and down- stream processing, life science analytical techniques, data analysis and interpretation...."
101,jl_09f653fec792f635,fulltime,data+scientist,30+ days ago,London Top Tier Customer Analytics Data Scientist,PwC,,London,"5,990 reviews",Record of professional achievements to include leading teams of data scientists and analysts in project work....
102,jl_3ac80611b82bc00a,fulltime,data+scientist,30+ days ago,Senior Data Scientist,A.S. Watson Group,,London,41 reviews,"Are you passionate about bringing data to life, always interested in how to interpret numerical data? Superdrug, The Perfume Shop, Marionnaud and others across..."
103,jl_8a3fbeb3fb02547b,fulltime,data+scientist,30+ days ago,Data Verification and Documentation Group Scientist,Quotient Sciences,,Reading,2 reviews,"Verification of laboratory data including lab note books, raw data packages, excel spread sheets. Verification of data in reports...."
104,jl_d4942d0134d78e59,fulltime,data+scientist,30+ days ago,Detector Scientist Graduate,STFC,"£26,560 a year",Didcot,,Process and present numerical data using computer tools. Process data to extract results and figures of merit....
105,jl_d8e7d75fb53ec773,fulltime,data+scientist,29 days ago,Research Technician,Imperial College London,"£28,190 - £31,000 a year",Hammersmith,116 reviews,"In addition, applicants should have knowledge of data protection issues, good clinical practice and have experience of working within a laboratory-based..."
106,jl_405c6a2a7b8cc541,fulltime,data+scientist,22 days ago,Bioinformatics Scientist,Illumina,,Great Chesterford,144 reviews,Data analysis skills with proven track record in the interpretation of next-generation sequencing data. We are seeking a self-motivated Bioinformatics Scientist...
107,jl_d23b1f2262a89374,fulltime,data+scientist,30+ days ago,Lead Data Scientist,Hiscox Ltd,,York,39 reviews,Optimising operational activities using data. Intermediate to advanced SQL programming (T-SQL) allowing the efficient joining of numerous data sources across...
108,jl_6cc9df8a2e15e1ff,fulltime,data+scientist,8 days ago,Bioassay/ADCC Scientist,Sartorius,,Cambridge,18 reviews,"Review and interpret data from studies and generate accurate reports. Sartorius As one of the world‘s leading laboratory and pharmaceutical equipment providers,..."
109,jl_dbbe9bcd407c9283,fulltime,data+scientist,2 days ago,Associate Scientist I,Evotec,,Alderley Park,7 reviews,Assist in data analysis and interpretation by applying knowledge of biochemistry and cell biology in ADMET processing....
110,jl_7336f5d259c759a6,fulltime,data+scientist,6 days ago,Geochronology Support Scientist,NERC,"£24,435 - £26,560 a year",Nottingham,,"MS Excel or similar for data manipulation. Understanding of the principles of data validation, quality assurance and quality control...."
111,jl_7c235a26d266283a,fulltime,data+scientist,2 days ago,Data Engineer,RBS,,Edinburgh,"2,920 reviews","As a data engineer, you'll be supporting data scientists, and carrying out data sourcing, data wrangling and feature engineering tasks...."
112,jl_7bc97c197a99aa70,fulltime,data+scientist,30+ days ago,Sr. Principal Data Scientist - United Kingdom,Forcepoint,,United Kingdom,98 reviews,"Forcepoint is seeking a qualified full-time Senior Professional Services Data Engineer working on client site to facilitate configuration, data integration and..."
113,jl_05df65221132344c,fulltime,data+scientist,8 days ago,Data Scientist,NP Group,"£90,000 a year",London,,"Data Scientist - NLP/Deep Learning- London - £90k +equity. I'm helping them find a Senior Data Scientist who will be part of a team applying NLP, Deep Learning..."
114,jl_4730767fba7b3e6c,fulltime,data+scientist,30+ days ago,R&D Scientist (Biochemistry),Illumina,,Great Chesterford,144 reviews,"Statistical analysis of large complex data sets using JMP, Minitab, R or similar. Design and execute experiments, analyse and present data demonstrating..."
115,jl_c6f66d036a74faa0,fulltime,data+scientist,30+ days ago,Data Scientist Consultant,Accenture,"£50,000 - £62,000 a year",United Kingdom,"14,997 reviews",Data Scientist Consultant. Establish the approach to be used by data scientists to address a client business problem;...
116,jl_e6cf152e2949689e,fulltime,data+scientist,30+ days ago,Principal Data Scientist,Kindred Group,,London,4 reviews,Currently in a data scientist role in an online business to consumer context. Head of Data Science. The data science group is part of a larger analytics and...
