,job_id,job_types,job_tag,post_time,job_title,company,salary,location,no_of_review,job_summary
11,jl_d4dd4d577cae1d69,permanent,data+engineer,30+ days ago,Data Engineer – Permanent – Leeds – up to £40K,The Bridge,"£40,000 a year",Leeds,14 reviews,"Data Engineer – ETL. Previous experience as a Data Engineer. The Bridge IT are currently recruiting for a permanent Data engineer, this is a great opportunity..."
12,jl_c1845e2eecc71cbb,permanent,data+engineer,1 day ago,Engineer Big Data,Talent Point Ltd,"£50,000 - £80,000 a year",London,,Data Engineer - Big Data. Superb new Data Engineer opening for rapidly expanding data analytics experts in the heart of London....
13,jl_3eb3fe3e4ec7eddd,permanent,data+engineer,30+ days ago,Data Engineer,Hastings Direct,,Bexhill TN39,144 reviews,"Hastings Direct, Data Engineer. As a Data Engineer you’ll be part of a team providing data infrastructure and project support to colleagues across Underwriting...."
14,jl_d1c15041d36c0dd4,permanent,data+engineer,23 days ago,Kibana Big Data Engineer,Barclays,,Northampton,"4,332 reviews","Kibana Big Data Engineer - 90199839. Job Title Kibana Big Data Engineer. Ideal candidates have experience in data pipelines, interrogating the data to create..."
15,jl_23e7dee0c8775adb,permanent,data+engineer,30+ days ago,Data Engineer,WorldPay,,London,192 reviews,We’re looking for a Data Engineer with software engineering expertise to not only build pipelines and move data but build the next generation of tooling to take...
16,jl_8b4f8ce71460352b,permanent,data+engineer,30+ days ago,Data Engineer (ETL) – Permanent – Leeds – up to £40K,The Bridge,"£40,000 a year",Leeds,14 reviews,"Data Engineer – ETL. Previous experience as a Data Engineer. The Bridge IT are currently recruiting for a permanent Data engineer, this is a great opportunity..."
17,jl_1503b847031e6805,permanent,data+engineer,2 days ago,Project Engineer,William Grant & Sons,,Dufftown,18 reviews,Provide clear and concise technical project reports that detail conclusions and recommendations based on tangible technical data to Operations leader and/or...
18,jl_adb88a90eaafc8b2,permanent,data+engineer,6 days ago,Data Engineer,Es Field Delivery Uk Ltd,"£24,000 a year",Cleveland,,However we can help the Data Centre Engineer achieve this once started with the business. Network installations and support in the data centre....
19,jl_27c147c6e5ec9799,permanent,data+engineer,1 day ago,Data Engineer,ArnoldRees Recruitment Limited,"£22,000 - £25,000 a year",Edinburgh,,"Due to expansion, they are looking to add two graduates to their team of Data Engineers, who work to support and deliver solutions for clients...."
20,jl_2ed8638ae8f5b1be,permanent,data+engineer,1 day ago,Big Data Engineer,Austin Fraser,£500 - £501 a day,Oxfordshire,15 reviews,"Big Data Engineer, 6 Months, Oxfordshire, £500 p/d, Immediate. My Oxfordshire based client has an immediate need for a Big Data Engineer to build a new robust..."
21,jl_1aba5c97bd13e96a,permanent,data+engineer,30+ days ago,Data Engineer,BJSS,,London,,Are you a skilled data engineer who has helped enterprises deploy production ready Big Data or Cloud systems?...
22,jl_42b859a55baea2c6,permanent,data+engineer,4 days ago,Data Engineer,InterQuest Group,,York,2 reviews,"Senior Data Engineer | New York.  Lead the design of containerized, auto-scaling microservices for data extraction, enrichment and validation...."
23,jl_38c764822260cf38,permanent,data+engineer,30 days ago,Principle Data Engineer,UK Hydrographic Office,"£50,041 - £56,363 a year",South West,3 reviews,"Principle Data Engineer. You will have a demonstrable understanding of data engineering tools and techniques, such as Hadoop, Spark, SQL, database types, data..."
24,jl_e10ddfb2454f1215,permanent,data+engineer,30+ days ago,Data Centre,Skyline Engineering Solutions LTD,,United Kingdom,,"Mechanical and Electrical Engineer (Data Centre). Completion of site logs and data gathering for permits, such as MOPs and scripts is a key part of this..."
25,jl_062ee504f1697a46,permanent,data+engineer,11 hours ago,Data Engineer,Gibbs Hybrid Ltd,"£50,000 - £60,000 a year",London,,"Data Engineer, London, Ecommerce, Power BI. My client, a leader in their field, require a Data Engineer to join their global team...."
26,jl_337c16a3eda935bd,permanent,data+engineer,1 day ago,Junior Big Data Engineer,GL Global Ltd,"£50,000 - £60,000 a year",East London,,We have an exciting new position within a high volume realtime firm looking for a junior Data Engineer or Developer to work within a Big Data Platform team....
27,jl_8ad86548c609c35f,permanent,data+engineer,7 days ago,Assistant Design Engineer (permanent),Merthyr Tydfil County Borough Council,,Merthyr Tydfil,11 reviews,This is an excellent opportunity for an Assistant / Graduate Engineer to develop skills and gain experience in Civil / Structural Engineering....
28,jl_95f1254e57c321a8,permanent,data+engineer,9 days ago,Data Engineer,Michael Weaver Associates Limited,"£30,000 - £33,500 a year",Farnborough,,We are recruiting Data Centre Engineers with experience in:. My client a leading UK based Data Centre and Managed Services support organisation are recruiting a...
29,jl_e068d67c77dc4aa7,permanent,data+engineer,30+ days ago,Lead Data Engineer,SoulTek,"£90,000 a year",London,,SoulTek’s client a fast growing technology company in London are looking for a Lead Data Engineer to join the team....
30,jl_9d9f061e37b14007,permanent,data+engineer,1 day ago,Junior Data Engineer,Monarch IT,"£25,000 - £30,000 a year",London,,I’m partnering with a market-leading organisation looking to bring a Junior Data Engineer on-board to join a small team of top-notch specialists....
31,jl_a5e2f3a979fd92e1,permanent,data+engineer,11 hours ago,Data Engineer,David Leadbitter,"£180,000 a year",London,,Data Engineer Australia to $180k. Data Engineer (Spark Scala SQL Hadoop Python DW/BI). Apply today to have a confidential discussion about our Data Engineer...
32,jl_ebe11bbcf77f3370,permanent,data+engineer,14 days ago,Motor Vehicle Engineer,Merseyside Police,"£22,221 - £24,273 a year",Liverpool L7,55 reviews,"Motor Vehicle Engineer. Technology e.g. Automatic Number Plate Recognition, CCTV, Mobile Data Terminals, Incident Data Recorders, Automatic Vehicle Location..."
33,jl_08c64fa744a12f0e,permanent,data+engineer,13 days ago,Integrity Engineer,Wood,,Aberdeen,944 reviews,Chartered Engineer or working towards (Desirable). Providing technical assessment and interpretation of corrosion/inspection monitoring data....
34,jl_c6fa208645454a7d,permanent,data+engineer,7 days ago,Data Engineer,Bright Executive Recruitment,"£30,000 - £40,000 a year",London,,Our client are looking to hire a data engineer that will be responsible for the integration and extraction as well as enhancement of customer date streams....
35,jl_702ef67c65dea67a,permanent,data+engineer,13 days ago,SMT Process Development Engineer,Centre for Process Innovation,"£30,000 - £40,000 a year",Newton Aycliffe,3 reviews,The Centre for Process Innovation (CPI) is seeking to recruit an SMT Process Development Engineer to join our growing Printable Electronic platform....
36,jl_103ed6a85619539b,permanent,data+engineer,7 days ago,Data Engineer,Harnham,"£35,000 - £40,000 a year",London,6 reviews,THE ROLE - Data Engineer. As Data Engineer your responsibilities will include:. A Market Leading Marketing Analytics company are looking for a Data Engineer to...
37,jl_2656ce84c1af9072,permanent,data+engineer,30+ days ago,Data Centre Technician,Skyline Engineering Solutions LTD,,London,,M&E Data Centre Engineer / Technician. Currently recruiting for strong data centre Engineers to be part of a strong team with exposure to critical...
38,jl_7af01097ca72e8ba,permanent,data+engineer,9 days ago,Lead Data Engineer,Office of Gas and Electricity Markets,"£68,400 a year",London,,"O Data Quality, Data Preparation, Data Cleansing, Data Modelling.  Cloud/Big Data:. The Data Services Team.  Colleagues find you to be an approachable advisor..."
39,jl_990dac94d217ee70,permanent,data+engineer,2 days ago,Networking Engineer,Improbable,,London,,Demonstrated experience as a networking engineer for multiple game titles. Develop networking code to interact with backend systems for new gameplay features...
40,jl_5633ed7c75c0cfc4,permanent,data+engineer,8 days ago,Environmental Engineer,Genesis Oil and Gas,,London,8 reviews,Other discipline Engineers. Familiarity with ArcGIS software and working with georeferenced data; The purpose of this job is to produce environmental...
41,jl_e40f675519a55d7b,permanent,data+engineer,30+ days ago,Data Centre Engineer,Claranet,,London E14,9 reviews,Manage and maintain data centre security by allowing only authorised personnel access to the data centre facilities....
42,jl_f048dbfd30a5baf5,permanent,data+engineer,4 days ago,Data Engineer – SQL,Blue Pelican,"£30,000 - £40,000 a year",London,,"Data Engineer – SQL – Big Data. As a Data Engineer, what you’re going to be doing is getting dirty with all that lovely data...."
43,jl_fba8b06bd1e060b2,permanent,data+engineer,10 days ago,Implementations Engineer,Legend Club Management Systems,,City of York,,"Performing data migrations for customers. Legend’s mission is to change the world in our own small but vital way, helping people through our leisure management..."
44,jl_e8fe211c01cc9b1b,permanent,data+engineer,23 hours ago,Process Engineer,Norbrook Laboratories,,Newry,13 reviews,"Minimum of 3 years’ experience as a process engineer working in a manufacturing environment. Due to continued growth within production, an opportunity has..."
45,jl_370462f35591a5db,permanent,data+engineer,1 day ago,Data Engineer,Smith & Reed,"£22,000 a year",Bodmin,2 reviews,"Perform data analysis. Experience with data migration, data conversion, database upgrades, physical modelling, schema designs...."
46,jl_aee1b2fdef53d013,permanent,data+engineer,34 minutes ago,Data Engineer,Salt Recruitment,"£50,000 - £55,000 a year",Greater London,2 reviews,"Data Engineer (ETL, AWS, Tableau, data warehouse). AWS, Data Engineer, ETL, Python, SQL, Tableau. You may be a Data Engineer right now working at building ETL..."
47,jl_7ef40ec5eb95fb02,permanent,data+engineer,12 days ago,Scala Engineer (Big Data),Linux Recruit,"£55,000 - £70,000 a year",London,,"You will be working alongside a cross-functional, data focused team of engineers and scientists, working on a variety of highly technical and challenging..."
48,jl_de945216ee0117f8,permanent,data+engineer,3 hours ago,Desktop Engineer,Hunter Bond Ltd,"£55,000 - £65,000 a year",London,,"Market data Products:. Desktop Engineer required by my Leading Financial Services client in London, to work at AVP level...."
49,jl_8c2dc4b6ddec551c,permanent,data+engineer,11 days ago,Development Engineer - HVAC/Thermal,Group Lotus,,Hethel,4 reviews,Strong data analysis and processing skills related to vehicle cooling and HVAC systems. Duties /Responsibilities (Including Objectives of the role):....
50,jl_18079d128977117e,permanent,data+engineer,11 hours ago,Engineer Big Data,Oliver Bernard Ltd,"£60,000 - £70,000 a year",London,,Data Engineer - NoSQL / Big Data / MongoDB / MySQL / Postgres. This is the perfect opportunity for a DBA / Data Engineer to join a cutting-edge technology...
51,jl_36f151826eda88b1,permanent,data+engineer,6 days ago,Data Engineer,Be-IT Resourcing,,Central Belt,,My client is seeking a Data Engineer as part of a newly created Data Engineering time for their Inverclyde offices....
52,jl_bc6153dd7091b318,permanent,data+engineer,10 days ago,Associate Desktop Engineer,QinetiQ,,Farnborough,160 reviews,Remotely assist network management teams with “remote hands” for fault diagnosis/fix of the corporate data & voice networks and cabling infrastructure....
53,jl_26f1bd2e8ec79c72,permanent,data+engineer,6 days ago,FOOTBALL DATA SUPPORT ENGINEER,Spring,,Barnet,32 reviews,Football Data Support Engineer. To collect and refine statistical data for our clients. A leading sports research organisation based in London is looking for a...
54,jl_2bc11859d28af6c1,permanent,data+engineer,3 days ago,NPI Design Engineer,TT Electronics,,Bedlington,62 reviews,NPI Design - R&D - Development Engineer - Engineering - STEM - Manufacturing - Prototype Engineer - CAD - Electronic - New Product – PCB....
55,jl_0bb9344eae0f27cd,permanent,data+engineer,6 hours ago,"Site Engineer - M6 J2-4, Coventry to Coleshill",Balfour Beatty,,Birmingham,726 reviews,"We are looking for Civil Engineers and Technology Engineers, and your duties will involve:. Contribute to the collection of data for Key Performance Indicators,..."
56,jl_5b5522f99142485e,permanent,data+engineer,30+ days ago,Data Platform Engineer,Capgemini,,United Kingdom,"6,077 reviews","We embrace experimentation and industrialisation, so we need passionate, energetic data engineers who are focussed on using their skills to drive out real..."
57,jl_196eebdbd850a008,permanent,data+engineer,18 hours ago,Data Engineer - SQL / Python,onezeero,"£75,000 - £80,000 a year",London,,Data Engineer - SQL / Python - Central London - £75k. The Data Engineer will be instrumental in helping the business overhaul and build a completely new DWH /...
58,jl_88e230d67077f57b,permanent,data+engineer,2 days ago,IT Support Engineer,Imperial College London,"£31,770 - £36,009 a year",South Kensington,116 reviews,Data recovery and backup. IT Support Engineer - JD - PS.pdf. IT Support Engineers may be required to work at any of the College campuses....
59,jl_756056fb1478a55a,permanent,data+engineer,30+ days ago,Software/Data Engineer - AI Cognition,Babylon Health,,London,,"Someone with an interest in AI first software engineering and data. You will be working with the rest of the AI team, identifying solutions that can enhance..."
60,jl_241d60332705f9f5,permanent,data+engineer,14 days ago,Data Centre Engineer,Fawkes & Reece,"£40,000 - £41,000 a year",Buckinghamshire,,"They are currently looking for a qualified senior a Data centre Electrical Engineer, responsible for handling the FM services for one of their Data centre sites..."
61,jl_a64b68549f0edbda,permanent,data+engineer,4 days ago,Runtime Engineer,Codeplay,,Edinburgh,,"Positions are available at various levels, from entry-level Software Engineer to Senior Principal Software Engineer, depending on your skills and experience...."
62,jl_087ffb4154989684,permanent,data+engineer,17 days ago,Data Customer Installation Engineer - North East,Integra People Ltd,"£25,000 - £25,400 a year",Durham,,"Data cabinet installation. Customer Installation Engineer - North East (occassionally Scotland). We are looking for a responsible, experienced, highly skilled..."
63,jl_f53f705f4ba197c0,permanent,data+engineer,1 day ago,Network Engineer,Savant Recruitment,"£55,000 a year",London,,"Network Engineer to build and support the data network and support dependent services like, data, voice, satellite and MPLS network solutions and mentor junior..."
64,jl_d6f3404e6fd62483,permanent,data+engineer,10 days ago,Sales Engineer - Entry Level,Mimecast,,London,12 reviews,"Data archiving/storage/backup/recovery knowledge. You as a Mimecast Sales Engineer... Responsibilities …once fully training, successful Sales Engineers at..."
65,jl_e88390faec3ae18e,permanent,data+engineer,4 days ago,Data Engineer,Howard Finley Ltd,"£60,000 - £75,000 a year",London,,"Data Engineer - Python, Google Cloud Platform. A well established start-up and tech partner to Google, are currently hiring data engineers from a computer..."
66,jl_58d07f7c0b9d4211,permanent,data+engineer,12 days ago,A2 Lead Data Engineer,Department for International Development,"£48,500 - £55,000 a year",East Kilbride,5 reviews,"Developing the capability of the team in building data products using a range of modern technologies including data stores, analysis tools and data..."
67,jl_d4312b6e8f7b80f9,permanent,data+engineer,9 days ago,Production Engineer,Commodore,"£25,000 - £30,000 a year",Grays RM20,8 reviews,"We have a brand new opportunity for a Production Engineer to join our Supply Chain Operations team in Grays, Essex...."
68,jl_38236bb64bf4b336,permanent,data+engineer,14 days ago,Big Data Engineer,McGregor Boyall,"£80,000 - £90,000 a year",South East,5 reviews,Experience with reporting platforms and designing data pipelines is essential. You will be expected to be a key member of the DevOps data group that is...
69,jl_c64c72c52c86b8d8,permanent,data+engineer,29 days ago,Data Engineer,Churchill Frank,"£90,000 - £91,000 a year",London,,Data Engineer - London - Up to £90k. A global company is looking to expand on their data engineers division of talent....
70,jl_ab1427a1bf1d44d5,permanent,data+engineer,2 days ago,Electron Microscopy Research Assistant,MRC Laboratory of Molecular Biology,"£22,201 - £25,976 a year",Cambridge,2 reviews,"Help users with loading specimens into the electron microscope and setting up data collections, or perform these independently...."
71,jl_d1a4f50404da93b3,permanent,data+engineer,1 day ago,Data Centre Engineer - Maintenance,Anderselite,"£32,000 - £40,000 a year",Milton Keynes,9 reviews,"Reporting to the appointed Project Site Supervisor, the Data Centre Engineer is responsible for monitoring the day-to-day operational serviceability and..."
72,jl_ee8e3b91c7e188cb,permanent,data+engineer,28 days ago,Pipeline Engineer,Genesis Oil and Gas,,Aberdeen,8 reviews,"Preparation of line pipe specifications and data sheets. To take a lead role in the delivery of the design of subsea pipelines, risers and tie in spools...."
73,jl_7ee3f639b6abcd24,permanent,data+engineer,3 days ago,Machine Learning Engineer,Candour Solutions,"£55,000 a year",Sheffield,,Ability to manipulate data. Home Based - Machine Learning Engineer. A Machine Learning Engineer position has come up with my most exciting client....
74,jl_d57f5ac9a637aac3,permanent,data+engineer,1 day ago,Junior Collateral Trader,SG CIB,,London,"1,965 reviews", Develop the client franchise by having strong interaction with the sales and engineer teams as required. It is your responsibility to ensure compliance with...
75,jl_12069a7902a8a705,permanent,data+engineer,2 days ago,Technology Development Engineer,Xaar,,Cambridge,3 reviews,"Organised, methodical and data rational. Use of tools like JMP for data analysis. Make effective plans and decisions even with imperfect data. Purpose of Role:...."
76,jl_5021c6ebe827f996,permanent,data+engineer,14 days ago,Data Engineer (Python) - FS - London - £85k + Benefits,Lawrence Harvey,"£70,000 - £85,000 a year",London,,This would see the Data Engineer (Python) integrating data from disparate sources (i.e. Data Engineer (Python) - FS - London - £85k + Benefits....
77,jl_ad5e09da5cb22cd1,permanent,data+engineer,30+ days ago,Big Data Engineer,Harnham,£500 - £600 a day,London,6 reviews,Big Data Engineer. The ideal Big Data Engineer will have:. As a Big Data Engineer you will be designing and implementing a Hadoop platform....
78,jl_b7d0aee767069075,permanent,data+engineer,18 days ago,Hydraulic Integration Design Engineer,CNH,,Basildon,155 reviews,"Will support the activities of other design engineers within the same team. In addition, the Designer will be also responsible to ensure storing of CAD data..."
79,jl_a60ef97c97b1b55f,permanent,data+engineer,12 days ago,A2L Network Engineer,Department for International Development,"£38,500 a year",East Kilbride,5 reviews, upgrade data network equipment to the latest stable firmware releases.  Undertake data network fault investigations in local and wide area environments using...
80,jl_799076e9f21d8596,permanent,data+engineer,2 days ago,Back End Developer / Data Engineer,Futureheads Recruitment,"£50,000 a year",London,,They are now looking for a back end developer / data engineer who shares their passion and vision for creating a modern workflow for engineers....
81,jl_e52b2916ad4412b4,permanent,data+engineer,16 days ago,Data Engineer,Experis,"£55,000 - £60,000 a year",Portsmouth,569 reviews,"Ensure data is loaded, maintained and available from the data platforms by working with the Data Sourcing teams...."
82,jl_817bb04a4b89cbac,permanent,data+engineer,3 days ago,"Graduate Software Engineer, Games - 2019 Start",Improbable,,London,,Algorithmic and data structures knowledge. A Games Engineer helps design and implement critical gameplay or gameplay-related systems that will be technically...
83,jl_e15c35cb8d88cc87,permanent,data+engineer,9 days ago,Data Engineer,Reco Ltd,"£80,000 - £100,000 a year",London,,"Market Data Engineer. Market Data Engineer Requirements:. Data Engineers will work within the new Data Science team, responsible for building the architecture..."
84,jl_09d7f2c8bac613bc,permanent,data+engineer,23 days ago,Network Operations Engineer,telent,,Camberley GU15,31 reviews,Liaise with onsite field engineers to establish resolution of incidents. To provide timely responses to the incident management process which includes...
85,jl_dd8fdec8a323d10c,permanent,data+engineer,1 day ago,Digital Engineer,Laing O'Rourke,,South West,263 reviews,"Ensures timely decision making, driven off data. Attribute data for use by site teams in their federated models...."
86,jl_3341fcbd9d73ae34,permanent,data+engineer,9 days ago,Kafka Engineer,WorldPay,,London,192 reviews,"Working closely with other software and systems engineers to improve the availability, reliability, utilisation, and scalability of our services...."
87,jl_f8cd9f9111f3fe01,permanent,data+engineer,9 days ago,Customer Data Analyst,B&Q,"£19,000 - £22,000 a year",Eastleigh SO53,"1,648 reviews",Become the data engineer champion for the CRM function. Customer Data Analyst. Knowledge of data manipulation techniques....
88,jl_38e59addd0e7f9b5,permanent,data+engineer,5 days ago,Engineer,Digitech Resourcing Ltd,"£70,000 a year",London,,"Software Engineer, Python Engineer, Python Developer. As the Software Engineer you will be part of the Algorithms and Data Science team which is comprised of a..."
89,jl_b87ef0ed93adb6c5,permanent,data+engineer,13 days ago,ISS Customer Manager,Ministry of Defence,"£31,696 a year",Blandford Forum DT11,405 reviews, Analysing statistics or other data to determine the level of customer satisfaction that ISS is providing ;...
90,jl_6aaad87c88bf97e5,permanent,data+engineer,22 days ago,Data Engineer,Two Way Talent LTD,"£60,000 - £70,000 a year",London,,We are currently looking for a Data Engineer with strong experience in full lifecycle development and Big Data experience. Big Data experience....
91,jl_52b6d31ff6fcbf46,permanent,data+engineer,21 days ago,Graduate Engineer,Pirbright,"£27,355 a year",Pirbright,,The Graduate Engineer will report to the Senior Equipment Owner within Estates Management Services. Gain understanding to develop a process for monitoring...
92,jl_f189c637539a6417,permanent,data+engineer,30+ days ago,Big Data Engineer,Churchill Frank,"£35,000 - £45,000 a year",London,,Data Engineer - London - Up to £90k. A global company is looking to expand on their data engineers division of talent....
93,jl_6439c8a5d6b6efa7,permanent,data+engineer,2 days ago,Product Quality Engineer,Group Lotus,,Hethel,4 reviews,"Warranty data analysis, target setting & achievement. Duties /Responsibilities (Including Objectives of the role):...."
94,jl_9c31bf36626accb2,permanent,data+engineer,8 days ago,ICT Support Engineer,Hertfordshire Police,"£24,273 a year",Kempston,9 reviews,As a result of internal promotion a vacancy has arisen for a full time permanent position for the role of ICT Support Engineer based in Bedfordshire....
95,jl_fafe710c88c264b3,permanent,data+engineer,4 hours ago,Software Engineer,Office for National Statistics,"£21,950 - £27,249 a year",Fareham PO15,43 reviews, Collecting survey data electronically. Our Software Engineer roles have a Career Pathway. Here are some highlights that you might be interest in from our...
96,jl_70ab6c1b79ed5e9a,permanent,data+engineer,30+ days ago,DATA CENTRE ENGINEER,Lynx Recruitment,"£50,000 a year",Berkshire,,Data Centre Engineer. I am recruiting for a Senior Data Centre Engineer to be based on Site and deal with the entire Infrastructure....
97,jl_a76229bbaecc4a59,permanent,data+engineer,30+ days ago,ILS Engineer,Lockheed Martin Corporation,,Ampthill,"6,417 reviews",Verification and validation of sub-contractor data deliverables will also be required. Utilisation of both Reliability and Maintainability data is essential for...
98,jl_6176a65f8cea6925,permanent,data+engineer,10 days ago,Process optimisation scientist,Wessex Water Services Limited,"£38,000 a year",Wessex,8 reviews,"You will need the skills to analyse process data, develop optimisation targets and assist with the development and implementation of systems to sustain..."
99,jl_48c68b9753b3dc64,permanent,data+engineer,28 days ago,Machine Learning NLP Engineer,Expert Employment,,Abingdon,,Big data systems. Artificial intelligence engineer required to solve real world problems and build intelligent Software applications....
100,jl_17c085f002c29109,permanent,data+engineer,30+ days ago,Data Engineer,Mcgregor Boyall,"£65,000 - £75,000 a year",London,5 reviews,An opportunity has arisen for a Data Engineer to work for a large financial services client based in London. Experience of building high-performance databases...
101,jl_2004f7322d877458,permanent,data+engineer,12 days ago,Data Engineer,Myles Roberts,"£40,000 - £45,000 a year",Manchester,,"You'd be working in a continuously growing team of Data engineers. Building data assets (databases, data ingestion, extracts, interfaces and reports)...."
102,jl_f5cc2f9abe4e6ac3,permanent,data+engineer,27 days ago,Environmental Engineer,Lockheed Martin Corporation,,Ampthill,"6,417 reviews",Detailed knowledge of environmental test and/or data analysis. Experience in vibration and shock analysis and assessment including analysis of trials data....
103,jl_9cf6804b514b885f,permanent,data+engineer,2 days ago,Onsite Support Engineer,Department for Education,"£27,049 - £29,102 a year",London,40 reviews,"Part of a wider Digital, Data and Technology (DDaT) community across government, Technology Directorate shares a clear vision of making public services digital..."
104,jl_84b4457dc8eedcea,permanent,data+engineer,16 days ago,Specialist Engineering Graduate Programme 2019,QinetiQ,,Bristol,160 reviews,"EMC and Environmental Test Engineers – mostly from a physics, electrical and mechanical engineering background – dealing with the cooking, freezing, blasting..."
105,jl_815986e6ed816de2,permanent,data+engineer,21 hours ago,Project Engineer: Gasoline Engine Development,Aston Martin,"£44,000 a year",Wellesbourne Hastings,28 reviews,Calibrate and interrogate Engine Management System to support test objectives and data acquisition. Define instrumentation and guide engine test technicians and...
106,jl_9ab80bd82fc7e62c,permanent,data+engineer,21 hours ago,3Rd Line Engineer,Etech Partners,"£35,000 - £38,000 a year",Ipswich,,2/3rd Line IT Engineer – Ipswich Based - Urgent. Our Privacy Notice describes our policies and practices regarding collection and use of your personal data....
107,jl_df2b7def626e845d,permanent,data+engineer,30+ days ago,Network Operations Centre Engineer,telent,,Warwick CV34,31 reviews,"NOC Engineer "" 1st/2nd Line Support. Experience of data cabling / Datacentre Facilities knowledge. Every time you pick up the phone, surf the Internet, travel..."
108,jl_0b9c1667e0f51788,permanent,data+engineer,22 hours ago,Andor - Physicist / Optical Engineer,Oxford Instruments plc,,Belfast,,"Andor Technology Ltd (Andor) is based in Belfast, Northern Ireland and operates at the high-value end of the global scientific imaging, spectroscopy and..."
109,jl_b1dc26cca53b56a9,permanent,data+engineer,30+ days ago,Engineer,DNV GL,,Loughborough,129 reviews,"We also provide certification, supply chain and data management services to customers across a wide range of industries...."
110,jl_9c906bbb49556f97,permanent,data+engineer,21 days ago,Data Engineer,Talentpoint Jobs,"£40,000 - £50,000 a year",London,,"Data Analysis, data engineer, SQL, Python, Kinesis, AWS, Lambda, Firehose, elasticsearch, etl, Data Pipelines...."
111,jl_880c9555ed416e4d,permanent,data+engineer,1 day ago,Data Engineer – Big Data,Talentpoint Jobs,"£50,000 - £80,000 a year",London,,Data Engineer – Big Data. Superb new Data Engineer opening for rapidly expanding data analytics experts in the heart of London....
112,jl_d9d3ad77e036c583,permanent,data+engineer,14 days ago,Sales Engineer,Hayley Group,,Halesowen,3 reviews,Recording and maintaining client contact data. Hayley Group is the largest independant distributor of engineering products and consumables in the United Kingdom...
113,jl_ff04e269bc068f3a,permanent,data+engineer,20 days ago,Test Engineer,Owen Mumford,,Woodstock,10 reviews,"Construct protocols & data worksheets that are written to confirm Good Manufacturing Practice (GMP), and that the information contained is error free and fit..."
114,jl_e86e95fbadfc910b,permanent,data+engineer,30+ days ago,Technology Engineer,Balfour Beatty,,United Kingdom,726 reviews,Ensure HA TPMS data is captured and entered correctly and all data accurate. Balfour Beatty has an exciting opportunity for a Technology Engineer to join our...
115,jl_a915538f9114c530,permanent,data+engineer,4 hours ago,Field Service Engineer,A.F. Blakemore & Son,,Bristol,33 reviews,"Knowledge of structured data cabling is preferred. Installation of new EPOS hardware including, data cabling if appropriate. 40 hours per week...."
116,jl_2dd0f8240ffdc52e,permanent,data+engineer,5 days ago,Data Engineer,Henderson Drake Limited,,London,,Leading Business Intelligence Consulting firm with international presence seeks capable and experienced Data Engineer to join its growing team....
