,job_id,job_types,job_tag,post_time,job_title,company,salary,location,no_of_review,job_summary
21,jl_024fc44d326557b3,permanent,data+scientist,5 days ago,Data Scientist,ADLIB,,Nuneaton,,"Reporting into an extremely talented Head of Data Scientist, you’ll work as part of a close team in supporting data warehousing and storage, data cleansing,..."
22,jl_b5e23e2dc95774e9,permanent,data+scientist,30+ days ago,Data Scientist,A.S. Watson Group,,London,41 reviews,"Are you passionate about bringing data to life, always interested in how to interpret numerical data? Superdrug, The Perfume Shop, Marionnaud and others across..."
23,jl_c2311a9dc4f70eea,permanent,data+scientist,3 days ago,Demand Forecasting & Usage Manager / Data Scientist,RAC Motoring Services,,Walsall,109 reviews,Proven experience working as a data scientist or within a highly analytical forecasting role. Strong data skills with knowledge of relational databases and ETL....
24,jl_cb55bff1bd0c73d5,permanent,data+scientist,22 hours ago,Scientist - Hinkley,Wessex Water Services Limited,,United Kingdom,8 reviews,"This will include leading on, monitoring and analysing data trends of trade effluent levels to ensure treatment quality...."
25,jl_a1298842fb6428e3,permanent,data+scientist,30+ days ago,Senior Data Scientist,Barclays,,London,"4,332 reviews","Senior Data Scientist. Senior Data Scientist - 90205222. As a Senior Data Scientist, your main responsibilities will involve:...."
26,jl_0fd84d77c4845eb4,permanent,data+scientist,27 days ago,Analyst / Data Scientist,"Zipcar, Inc.",,Bracknell RG12,,"As the Analyst / Data Scientist, you will help us improve the way we use our many sources of data from creating visualisations to building statistical models..."
27,jl_ddce70d6e7ba2b7c,permanent,data+scientist,23 hours ago,Junior Data Scientist,Harnham,"£30,000 - £35,000 a year",Kent,6 reviews,"JUNIOR DATA SCIENTIST. The data science team there is known for its innovative and real-time data sets, making it a great opportunity to gain a pathway into..."
28,jl_a1cee8bad2e3528a,permanent,data+scientist,12 days ago,Senior Data Scientist,Office of Gas and Electricity Markets,"£41,200 a year",London,,"Advanced data analysis, synthesis and data modelling skills. The Data Services Team. Trusted data models are constructed applying recognised statistical..."
29,jl_e646ba9167b4c128,permanent,data+scientist,14 days ago,Merchant Data Scientist,Visa,,London,657 reviews,"Merchant Data Scientist - London. Excellent understanding of data marts, data relationship concepts and data processing...."
30,jl_c0c69872d0adeca8,permanent,data+scientist,3 days ago,Data Scientist,Be-IT Resourcing,,Central Belt,,"Would you like to be the first Data Scientist to work with a fast growing science start-up in Glasgow? You just need to use your experience in data analytics,..."
31,jl_e8529b965a051279,permanent,data+scientist,9 days ago,Data Scientist,Monarch IT,"£30,000 - £45,000 a year",Nottingham,,"Data Scientist - Nottingham. Data Science, Data, Machine Learning, Analytics. Are you a data dynamo? Proven commercial background in Data Science...."
32,jl_6176a65f8cea6925,permanent,data+scientist,10 days ago,Process optimisation scientist,Wessex Water Services Limited,"£38,000 a year",Wessex,8 reviews,"You will need the skills to analyse process data, develop optimisation targets and assist with the development and implementation of systems to sustain..."
33,jl_a962af80000862ba,permanent,data+scientist,1 day ago,Data Scientist – (9 Month Day Rate Contract),MBN Recruitment Solutions,£500 - £550 a week,London,,They are looking for 2 Data Scientist to help augment the existing team on a 9-month contract with opportunity for extension....
34,jl_d2bd9037f6fbd555,permanent,data+scientist,30+ days ago,Junior Data Scientist,Harrison Holgate,"£33,000 a year",London,,Job Opportunity - **Junior Data Scientist**. A Cyber InsureTech business based in the heart of the city is currently recruiting for a Junior Data Scientist to...
35,jl_4bd4c0abf7ec7da1,permanent,data+scientist,27 days ago,Data Scientist,Cathcart Associates,"£30,000 - £45,000 a year",Sheffield,,Data Scientist - Greenfield Site - R&D Projects. Data Scientist required by an innovative start-up in Sheffield to help build the machine learning capabilities...
36,jl_8ec4de29e9a08272,permanent,data+scientist,7 days ago,Data Scientist,Novate IT Ltd,"£40,000 - £50,000 a year",Birmingham,,"Data Scientist - Python - Birmingham. The Data Scientist joining the team will be working on commodity prediction, retail analytics and working with data..."
37,jl_63e4e304dfb8e5ed,permanent,data+scientist,21 days ago,Data Scientist,Aqovia Uk Ltd,"£75,000 - £90,000 a year",London,,"Data Scientist, BI Solutions Architect. Data sorting and data wrangling skills:. We are looking for a versatile BI Solutions Architect, Data Scientist to help..."
38,jl_f9f871bdeecd0e1c,permanent,data+scientist,7 hours ago,Data Scientist - Python and/or R,Michael Page UK,"£40,000 - £50,000 a year",Brighton,32 reviews,We have partnered together to secure two dynamic Data Scientists to join the team. We are looking for creative Data Scientists who can apply innovative Machine...
39,jl_cbc8d0f9c1e7ffd8,permanent,data+scientist,30+ days ago,Data Scientist,Coller Capital,,London,,"As a Data Scientist at Coller Capital, you will:. The core data scientists are focusing on building new quantitative models for the investment team, conducting..."
40,jl_ae2b7470d218b261,permanent,data+scientist,1 day ago,Data Scientist,Harnham,"£60,000 - £70,000 a year",London,6 reviews,"As a Data Scientist, you will be:. Are you a Data Scientist looking for a new ambitious project? As a Data Scientist, you will mainly be coding with Python,..."
41,jl_2a50c560f5a47403,permanent,data+scientist,30+ days ago,Data Scientist - Banking,Mcgregor Boyall,"£70,000 - £80,000 a year",London,5 reviews,"Data Scientist - Banking Our client, a Tier 1 investment banking group is seeking an experienced Data Scientist – Banking to join the team based in the London...."
42,jl_6d0254ab0535e5ff,permanent,data+scientist,9 days ago,Scientist I,Mondelez International,,Reading,"2,389 reviews",The role at Scientist II is to undertake a practical role with possible supervisory responsibilities within the Microscopy laboratory....
43,jl_50fb022f6adb1002,permanent,data+scientist,26 days ago,Junior Data Scientist,Capita IT Resourcing,"£30,000 - £45,000 a year",London,4 reviews,Junior Data Scientist. Our client is looking for a Junior Data Scientist to join their data team to work with various types of data....
44,jl_535de126ef421d71,permanent,data+scientist,11 hours ago,Data Scientist,Data Team,"£55,000 - £65,000 a year",London,,Data Scientist London to £65k. Data Scientist (Machine Learning Deep Learning TensorFlow Computer Vision Python)....
45,jl_5e1ae68f3ad754c5,permanent,data+scientist,3 hours ago,Data Scientist,Verticality Ltd,"£45,000 - £55,000 a year",Reading,,"Data Scientist sought by established, rapidly scaling technology software house in the Reading area. Our data Scientist lead is looking for a fellow data..."
46,jl_9986350386f1f653,permanent,data+scientist,8 days ago,Graduate Data Scientist/ Analyst,VANRATH,,Belfast,,"Physics Graduate, data analyst, Data scientist, graduate, statistician. Experience with data science tools (Matlab, Python)...."
47,jl_f5b971525c6fb03f,permanent,data+scientist,14 days ago,Data Scientist | Coventry,Opus Recruitment Solutions,"£35,000 - £45,000 a year",Coventry,,Data Science | Data Scientist | Data Analysis | Python | R | SQL | Visualisation. Data Science | Data Scientist | Machine Learning | Data Analysis | Data...
48,jl_d8bd67a1232f50aa,permanent,data+scientist,7 days ago,Scientist (Multiple Vacancies),CG Consultants,,Hemel Hempstead,,"Critically appraise experimental data and theory and provide guidance based on interpretation of data. As a Scientist, you must have:...."
49,jl_3ac80611b82bc00a,permanent,data+scientist,30+ days ago,Senior Data Scientist,A.S. Watson Group,,London,41 reviews,"Are you passionate about bringing data to life, always interested in how to interpret numerical data? Superdrug, The Perfume Shop, Marionnaud and others across..."
50,jl_c9b32ecd8d3154e1,permanent,data+scientist,1 day ago,Data Scientist,Salt Recruitment,"£30,000 - £45,000 a year",Greater London,2 reviews,"Data Scientist highlights:. Data Scientist, Machine Learning, Python, SQL. A global leader in the fmcg market seek a Data Scientist to join its performance..."
51,jl_d23b1f2262a89374,permanent,data+scientist,30+ days ago,Lead Data Scientist,Hiscox Ltd,,York,39 reviews,Optimising operational activities using data. Intermediate to advanced SQL programming (T-SQL) allowing the efficient joining of numerous data sources across...
52,jl_dbbe9bcd407c9283,permanent,data+scientist,2 days ago,Associate Scientist I,Evotec,,Alderley Park,7 reviews,Assist in data analysis and interpretation by applying knowledge of biochemistry and cell biology in ADMET processing....
53,jl_37579c9b37e84895,permanent,data+scientist,4 days ago,Chief Data Scientist - Start-up,Harnham,"£75,000 - £85,000 a year",London,6 reviews,SALARY DETAILS - CHIEF DATA SCIENTIST. This is the opportunity to join as their Chief Data Scientist (stock options possible)....
54,jl_8b6b49767198b82a,permanent,data+scientist,16 days ago,Data Scientist - fintech,Harnham,"£60,000 - £70,000 a year",London,6 reviews,"Data Scientist - fintech. The successful Data Scientist candidate will have proven commercial experience applying advanced machine learning techniques to large,..."
55,jl_197e27ae71f96970,permanent,data+scientist,7 days ago,Graduate Data Scientist,Opus Recruitment Solutions,"£30,000 - £40,000 a year",Cambridge,,My client is at a dynamic Data orientated ML/AI company are looking for a Graduate Data Scientist to join their team to help with their journey and passion in...
56,jl_a31e6457b53f9739,permanent,data+scientist,13 days ago,Data Scientist,Woolf Group,"£75,000 - £85,000 a year",London,,Leading retail bank based in London are looking to recruit an experienced Data Scientist to join their team....
57,jl_ce84734dcdc31928,permanent,data+scientist,6 days ago,Data Scientist,Networking People (UK) Limited,"£50,000 - £75,000 a year",North West London,,"Data Scientist - Python, NLP - MedTech - London £90k. I'm looking to speak with Data Scientists who would be interested in joining an AI Start-up focused on..."
58,jl_6ddaabfe9fb52c7e,permanent,data+scientist,9 days ago,"Data Scientist - Manchester - £30,000 - £40,000 (DOE)",Lawrence Harvey,"£30,000 - £40,000 a year",Manchester,,"Data Scientist required for one of the UK's Cutting-Edge companies, based in Manchester working with the brand-new data science team...."
59,jl_e6cf152e2949689e,permanent,data+scientist,30+ days ago,Principal Data Scientist,Kindred Group,,London,4 reviews,Currently in a data scientist role in an online business to consumer context. Head of Data Science. The data science group is part of a larger analytics and...
60,jl_864c3e2c66f5ef68,permanent,data+scientist,7 days ago,Junior Data Scientist,JobHoller,,London,,Experience working commercially as a Data Scientist. You will work closely with the other Data Scientists to complete projects and case studies....
61,jl_73b942b91c550252,permanent,data+scientist,2 hours ago,Data Scientist (General Insurance),Eames Consulting,,London,,"An exciting and diverse opportunity has arisen with a successful and growing consulting firm based in Central London, focusing on the delivery of effective data..."
62,jl_9fb0921bd9cd8953,permanent,data+scientist,3 days ago,Data Scientist - Customer Analytics,Harnham,"£70,000 - £80,000 a year",London,6 reviews,Senior Data Scientist. THE ROLE - SENIOR DATA SCIENTIST. YOUR SKILLS AND EXPERIENCE - SENIOR DATA SCIENTIST. Mentoring 2 junior data scientists in the team....
63,jl_cc204d14df8b68c6,permanent,data+scientist,20 days ago,Acoustic Stealth Scientist,QinetiQ,,Farnborough,160 reviews,Delivery of high quality data analysis and interpretation to project leads/customers. It is desirable to have a background in acoustics and analytical...
64,jl_f0731fbcc2831ee0,permanent,data+scientist,30+ days ago,Marketing Data Scientist,Visa,,London,657 reviews,Marketing Data Scientist - London. Strong data visualisation skills. This role requires a passion for data and someone who sees themselves as a data 'engineer'....
65,jl_6981304162025a89,permanent,data+scientist,30+ days ago,Data Scientist - Consumer Insights,WorldPay,,London,192 reviews,You’ll work with large volumes of payments data to develop industry leading models that harness statistical and machine learning techniques and explore targeted...
66,jl_46abce6335881cb8,permanent,data+scientist,21 days ago,Data Scientist,Cordius,"£30,000 a year",Nottingham,,"Data visualization and communication. Our client, an award-winning company of liked-minded individuals working with the largest FMCG retailers in the world, is..."
67,jl_2220034bcc414b1b,permanent,data+scientist,20 days ago,Data Scientist,Talent International,"£60,000 - £120,000 a year",London,6 reviews,Are you looking for your next exciting permanent role as Data Scientist in London? Talent International are acting as an employment agency in regards the role...
68,jl_ef925827e57c1704,permanent,data+scientist,6 days ago,Water quality scientist,Thames Water Utilites,"£27,500 a year",Reading,16 reviews,Interpretation of laboratory data / monitoring water quality data. Participate in water quality emergency events as the event scientist....
69,jl_d09acb0de32e38dd,permanent,data+scientist,1 day ago,Data Scientist,Culture Recruitment Limited,"£30,000 - £40,000 a year",United Kingdom,,"Data Scientist needed £30,000 - £40,000 Birmingham. A brilliant established client of mine is looking for a Senior professional to help grow the data function..."
70,jl_21e66a41ccdf8b50,permanent,data+scientist,16 days ago,Data Scientist,Parallel Consulting,"£50,000 - £75,000 a year",London,,"Data Science & Big Data. As Data Scientist, your skills and qualifications will include:. DATA SCIENTIST- GLOBAL BANK- CENTRAL LONDON- UP TO £75,000 + BENEFITS...."
71,jl_aa82ca0de298dbe6,permanent,data+scientist,22 days ago,Explosive Research Scientist,Defence Science and Technology Laboratory,"£31,500 - £35,500 a year",Salisbury SP4,17 reviews," Provide timely, impartial, evidence based advice to the team, customers and wider stakeholders through sourcing, collating and interpreting data to ensure..."
72,jl_466164f9d2b270a0,permanent,data+scientist,17 hours ago,"Principal Data Scientist - Gaming - South London - £85,000",Harnham,"£70,000 - £90,000 a year",London,6 reviews,Principal Data Scientist - Gaming Sector. Help develop and manage Junior Data Scientists. The essential requirements of a Data Scientist in this role are:....
73,jl_3834b8b339d951c3,permanent,data+scientist,3 days ago,"Data Scientist (Deep Neural Networks, Probability, Statistic...",Understanding Recruitment,"£65,000 - £75,000 a year",United Kingdom,,"Data Scientist (Deep Neural Networks, Probability, Statistics); Data Scientist (Deep Neural Networks, Probability, Statistics):We are currently looking for a..."
74,jl_419917ba5f665516,permanent,data+scientist,10 days ago,Statistician,Animal and Plant Health Agency,"£31,080 - £34,940 a year",New Haw,13 reviews," Liaise with data managers, scientists, veterinarians, policy-makers and representatives from industry to identify and gather data for parameterising models...."
75,jl_e6b35ad98bf28faf,permanent,data+scientist,9 days ago,Data Scientist,Reco Ltd,"£70,000 - £100,000 a year",London,,Data Scientist Requirements:. Data Scientists will be required to evaluate and enhance mathematical models across a range of data sets whilst also delivering...
76,jl_4117b2b045d267f0,permanent,data+scientist,16 days ago,Data Scientist - Computer Vision,Harnham,"£95,000 - £100,000 a year",London,6 reviews,"There are exciting growth plans here, along with the opportunity to take ownership over the end-to-end production life cycle for Data Science...."
77,jl_5f250b3ebf791e46,permanent,data+scientist,23 days ago,Data Scientist,Reqiva,"£30,000 - £70,000 a year",Oxford,,"They are looking to hire talented data scientists in their analytics team, which remains the backbone of the company and their core product...."
78,jl_fd268a8b4997a423,permanent,data+scientist,7 days ago,Data Scientist,Alpha It Resourcing Limited,"£50,000 - £60,000 a year",London,,Data Scientist / Software Engineer. Experience in dealing with vast amount of textual data (optimization and performance enhancement)....
79,jl_c7bfff5f9c476f67,permanent,data+scientist,9 days ago,Data Scientist,Set2Recruit Ltd.,"£78,000 a year",South West London,,"You will work to enable organisations to improve their data handling and find new ways to exploit it, whether through master data, transaction data or scalable..."
80,jl_6bcdd5edf25901db,permanent,data+scientist,13 days ago,Data Scientist,Mcgregor Boyall,"£70,000 - £100,000 a year",London,5 reviews,"Data ScientistMachine Learning, Statistics, Algorithms, Hadoop, Scala, PythonAn excellent opportunity has arisen for a Data Scientist to work for a leading..."
81,jl_18059bdab064c5ba,permanent,data+scientist,30+ days ago,Graduate Engineer - Data Scientist & Software Developer (Sep...,Roke,,Romsey SO51,,"Techniques and toolkits for acquiring, combining data or analysing data streams in real time. Our data analytics work encompasses many all types of data and..."
82,jl_117c498c06cb3601,permanent,data+scientist,15 days ago,Data Scientist,DWP Digital,,Sheffield S3,,"We have multiple roles available, as a Data Scientist, Data Scientist Service Design, and Data Scientist Fraud and Error Risk Analytics...."
83,jl_1c75e40210747cfe,permanent,data+scientist,30+ days ago,(Senior) Data Acquisition Scientist DIAD,Diamond Light Source,"£33,297 - £39,172 a year",Didcot,5 reviews,Our Data Acquisition Software team are looking to recruit a Data Acquisition Scientist or Senior Data Acquisition Scientist to join the team supporting and...
84,jl_135b099bf5af529e,permanent,data+scientist,1 day ago,Applied Physiologist,Ministry of Defence,"£25,383 a year",Gosport,405 reviews,"Research experience including research design, data collection, data analysis and report writing. The Applied Physiologist (AP5) permanent vacancy is a training..."
85,jl_30b2a830f499bc7d,permanent,data+scientist,13 days ago,Principal Fisheries Scientist,"Centre for Environment, Fisheries and Aquaculture...","£44,715 - £54,013 a year",Lowestoft,, Good understanding of survey and data collection design.  Track record delivering as principal scientist and strategic leadership....
86,jl_422e16787391ee7c,permanent,data+scientist,1 day ago,Senior Data Scientist,Cathcart Associates,"£55,000 - £100,000 a year",London,,"In practice, that means somewhere in the region of £50k for a more junior, but switched on Data Scientist all the way up to £95-100k for a seasoned Data..."
87,jl_874852ae129268ac,permanent,data+scientist,19 days ago,Data Scientist,Capita IT Resourcing,"£65,000 - £85,000 a year",London,4 reviews,Data scientist required for a BlueChip consultancy in London. To be considered for the data scientist position you will need the following:....
88,jl_f6f1e6ea15531d18,permanent,data+scientist,4 days ago,Data Scientist - Production Environment,Harnham,"£70,000 - £80,000 a year",London,6 reviews,Senior Data Scientist. THE ROLE - SENIOR DATA SCIENTIST. YOUR SKILLS AND EXPERIENCE - SENIOR DATA SCIENTIST. As the Senior Data Scientist you will not only be...
89,jl_6dd08f847cb60b57,permanent,data+scientist,15 days ago,R&D Data Scientist - computer vision,Harnham,"£55,000 - £65,000 a year",London,6 reviews,R&D Data Scientist - computer vision. This ecommerce company is investing heavily into finding a talented R&D Data Scientist to join their highly successful R&D...
90,jl_51a650399eb805b8,permanent,data+scientist,30+ days ago,Data Scientist,Oho Group,"£65,000 - £75,000 a year",London,,Data Scientist - AI and ML - Big Data. The Data Scientist should apply below. The opportunity is for an experienced Data Scientist to join their them....
91,jl_e570bca80efc262c,permanent,data+scientist,2 days ago,Senior Data Scientist,Morson International,"£60,000 - £75,000 a year",North West,62 reviews,"Senior Data Scientist. You'll be back with huge investment and a visionary leader who operates agilely and listens to his people, The successful Senior Data..."
92,jl_19b083e1466d4ca0,permanent,data+scientist,30+ days ago,Machine Learning Data Scientist,Harnham,"£55,000 - £60,000 a year",Leeds,6 reviews,"Machine Learning Data Scientist. As a Machine Learning Data Scientist here you can earn up to £60,000 + benefits...."
93,jl_fff7b85f48502a51,permanent,data+scientist,12 days ago,Lead Data Scientist/ CTO,Harnham,"£70,000 - £90,000 a year",London,6 reviews,Lead Data Scientist/ CTO. Minimum of 3 years commercial experience as a data scientist. A successful Chief Technical Officer/ Lead Data Scientist will have the...
94,jl_b62f9462743054fe,permanent,data+scientist,5 days ago,Senior Scientist I,Mondelez International,,Birmingham,"2,389 reviews",Linking consumer and sensory data into a cohesive story. Ability to discern data confused or hidden by extraneous information....
95,jl_41a088d9beacf636,permanent,data+scientist,30+ days ago,Senior Data Scientist,BJSS,,Bristol,,"On a typical day as a BJSS Data Scientist you can expect to:. Combine BJSS’ proven expertise in DevOps, Cloud, and Big Data to build the best possible Data..."
96,jl_4a06da3ac0cfbc69,permanent,data+scientist,30+ days ago,Data Scientist - disruptive fintech,Harnham,"£60,000 - £75,000 a year",London,6 reviews,"Data Scientist - disruptive fintech. As a Data Scientist, you will be responsible using alternative data, including transactional and GPS data to build tailored..."
97,jl_4d8a239421ac2963,permanent,data+scientist,2 days ago,Data Visualisation and Design Associate,Office for National Statistics,"£35,200 a year",Newport NP10,43 reviews,Working alongside data scientists you will design and implement powerful visualisations and intuitive interfaces to add impact to complex data analysis projects...
98,jl_afdf64f1ce5681f6,permanent,data+scientist,17 days ago,Clinical Laboratory Scientist – Graduate Opportunity,Webrecruit,,Greater London,,"Clinical Laboratory Scientist, Graduate Opportunity, Clinical Lab Scientist, Graduate Scientist, Graduate Laboratory Scientist, Junior Scientist, Life Scientist..."
99,jl_6fda4cac986f8428,permanent,data+scientist,27 days ago,Senior Data Scientist - Applied,Shop Direct,,London,225 reviews,Our data scientists sit closely with our software engineering team (metres away!). This is a fantastic opportunity for an experienced Data Scientist who is...
100,jl_1c8dfe4c969b554d,permanent,data+scientist,20 days ago,Data Engineer/Scientist,Cathcart Associates,"£30,000 - £45,000 a year",Leeds,,"Experience or a keen interest in Data Science techniques, including Machine Learning Models, AI, Neural Networks, Statistics...."
101,jl_eec3ed79b9941190,permanent,data+scientist,6 days ago,Medical Laboratory Assistant (MLA) - Cellular Pathology,The Shrewsbury and Telford Hospital NHS Trust,"£17,460 - £18,702 a year",Shropshire,,"This post also includes data entry, filing of microscope slides, maintenance of laboratory equipment and assisting the Consultant Histopathologists and..."
102,jl_78bad5208dc39c49,permanent,data+scientist,1 day ago,"Data Scientist - Machine Learning, Greenfield project",Spectrum IT,"£50,000 - £70,000 a year",Southampton,,Data Scientist - Engineering / IT / Machine Learning. Liaise with customers to obtain appropriate data and process the data where necessary....
103,jl_6358b24306710889,permanent,data+scientist,1 day ago,Graduate Data Scientist,CGG Services (UK) ltd,,Crawley,,"As a data scientist, you’ll play a vital role in the continual improvement of our processing and imaging...."
104,jl_225e85628ffd18bc,permanent,data+scientist,10 days ago,Data Scientist - Engineering / Machine Learning - Southampto...,Spectrum IT,"£50,000 - £70,000 a year",Southampton,,Data Scientist - Engineering / IT / Machine Learning. Liaise with customers to obtain appropriate data and process the data where necessary....
105,jl_cd158527f17ad3ce,permanent,data+scientist,14 days ago,Laboratory Analyst,"Centre for Environment, Fisheries and Aquaculture...","£21,920 a year",Lowestoft NR33,,"The work area comprises a diverse group of scientists who provide high quality analytical support, data interpretation and scientific advice to a comprehensive..."
106,jl_313c1ece4302a3ad,permanent,data+scientist,9 days ago,Innovation Data Scientist,Harnham,"£50,000 - £60,000 a year",London,6 reviews,"Innovation Data Scientist. As a Data Scientist in this team, you will be focusing on applying machine learning to large data sets, setting up models to analyse..."
107,jl_37291376b8feddeb,permanent,data+scientist,30+ days ago,Data Scientist,Aspire Data Recruitment,"£50,000 - £60,000 a year",London,,"As well as technical experience with some of the core Python data science libraries (scikit-learn, Numpy/Scipy, pandas, matplotlib, Jupyter notebooks), you will..."
108,jl_df747145bb492fdf,permanent,data+scientist,4 days ago,Senior Data Scientist,Harnham,"£60,000 - £80,000 a year",East London,6 reviews,SENIOR DATA SCIENTIST. SENIOR DATA SCIENTIST - YOUR ROLE:. You must have experience working with customer level data....
109,jl_0f536160db730d85,permanent,data+scientist,30+ days ago,Statistical Officer across the GSS,Government Statistical Service,"£24,514 a year",Cardiff,," Membership of a professional community of Methodologists, Data Scientists and Statisticians. Statisticians  Data analysis...."
110,jl_010c43284f46b4f9,permanent,data+scientist,22 days ago,Data Scientist with Development Background,Leap29,,Yorkshire,,"Data Scientists in Sheffield, South Yorkshire, I want to hear from you. Web applications and APIs will be created and as you will be working closely with data..."
111,jl_5d53a7a0c79e54ec,permanent,data+scientist,15 days ago,"Data Scientist (Tableau, SAS, SQL)",VANRATH,"£55,000 - £60,000 a year",Belfast,,"Senior Data Scientist, SAS Developer, Data scientist, python, R, SAS, SQL, Tableau. The appointed Data Scientist (Tableau, SAS, SQL) will design and execute a..."
112,jl_afe3bde78038a0ac,permanent,data+scientist,30+ days ago,Data Scientist,Blu Digital,"£42,000 a year",London,,My client is looking for their new Data Scientist. You will work with a number of teams and work incredibly closely with the data insights team....
113,jl_359f7ae5ef6bc0bc,permanent,data+scientist,30+ days ago,Data & Analytics opportunities,Atwood Tate,,United Kingdom,,"Chief Data Officer. We are looking for good candidates with Data, & Analytics experience. We get permanent, contract, freelance and temporary roles within print..."
