,job_id,job_types,job_tag,post_time,job_title,company,salary,location,no_of_review,job_summary
29,jl_070b147f56bdd7fe,permanent,business+intelligence,7 days ago,Business Intelligence Developer Sql Server,4it Recruitment Ltd,"£50,000 a year",Leeds,,"An exciting opportunity has arisen within a leading financial services organisation for a Business Intelligence Developer to join their IT department, due to..."
30,jl_6edf5f7ad11294b3,permanent,business+intelligence,13 days ago,Business Intelligence Developer,Monarch IT,"£30,000 - £40,000 a year",London,,Business Intelligence Developer. Are you looking to take the next step in your career and join an organisation that values your skills and knowledge?...
31,jl_7eba509599000abe,permanent,business+intelligence,22 days ago,Senior Business Intelligence Analyst,The Checkagroup,"£45,000 a year",Portsmouth,,"You will play a key role in developing, maintaining and evolving Checkatrade’s data warehouse and corporate business intelligence software to support the..."
32,jl_3e65d21699b489aa,permanent,business+intelligence,30+ days ago,Head of Artificial Intelligence (AI),BJSS,,London,,"Working with other practice leaders, account managers and heads of businesses across BJSS to identify and convert business opportunities...."
33,jl_b8435e56c152d284,permanent,business+intelligence,2 hours ago,Business Intelligence Delivery Lead,Marks Sattin Specialist Financial Recruitment,"£40,000 - £60,000 a year",London,,") Strong technical Business Intelligence background. ) BI Delivery Lead, Business Intelligence Delivery Lead, Business Intelligence Lead, BI Lead or similar...."
34,jl_75076ca369f69488,permanent,business+intelligence,30+ days ago,"Business Intelligence Developer - SQL Server, SSIS, PowerBI",Michael Page UK,"£38,000 - £42,500 a year",London,32 reviews,My client are a sports-based business in central London who are passionate about using data for smart decision-making....
35,jl_09b95b8fbfb2ba91,permanent,business+intelligence,7 days ago,Business Intelligence Developer - SSRS & Power BI,SystemsAccountants,"£40,000 a year",Manchester,2 reviews,"Business Intelligence Developer - SSRS & Power BI. Manchester, Greater Manchester...."
36,jl_0b63679166db8197,permanent,business+intelligence,16 days ago,Mobile Device Examiner (1),Avon and Somerset Constabulary,,Ashburton,33 reviews,The majority of the examinations will be undertaken at the request of the Investigating Officer to provide intelligence and evidence to prosecute offenders....
37,jl_f8ba0d0919d2b23f,permanent,business+intelligence,1 day ago,Business Intelligence Analyst,Elim Pentecostal Church,"£21,000 - £24,000 a year",Malvern,6 reviews,"Contribute to the ongoing development of the organisation’s software environment, from a business intelligence perspective...."
38,jl_f758475add3afd28,permanent,business+intelligence,12 days ago,International Strategy Analyst,Bracknell - Fixed Term & Permanent Hires,,Bracknell,"2,479 reviews","Ideal candidates will be educated to degree level, preferably from a business or quantitative / analytical discipline (for example, business studies /..."
39,jl_c66f607d21fa787e,permanent,business+intelligence,9 days ago,SCS1 Chief Intelligence Officer,Serious Fraud Office,"£65,000 - £117,800 a year",London SW1Y,5 reviews,Providing leadership and strategic direction to the Head of Intelligence and the Intelligence Division in order to deliver outcomes aligned with the SFO's...
40,jl_75bd4710de806195,permanent,business+intelligence,2 days ago,Head of Business Intelligence,Experis,,Birmingham,569 reviews,Head of Business Intelligence / Head of BI / Power BI / Head of Data Governance / Head of Data Management / Artificial Intelligence / Machine Learning /...
41,jl_6a0a859a40c83146,permanent,business+intelligence,6 days ago,Business Intelligence (BI) SQL Developer,Maximus IT Ltd,"£60,000 - £70,000 a year",London,4 reviews,The main responsibilities of this role will be supporting the day to day running of their existing Business Intelligence system....
42,jl_88a01707ac43fcd1,permanent,business+intelligence,13 days ago,Waste Crime Engagement Specialist - 9240,Environment Agency,"£30,001 - £40,000 a year",Beverley,35 reviews,"You’ll develop this new role to help partners, business and communities prevent and disrupt waste crime, protecting the environment and legitimate businesses...."
43,jl_a70e390b3881715b,permanent,business+intelligence,8 days ago,Student Behaviour Coordinator,University of Northampton,"£22,017 - £26,243 a year",Northampton,40 reviews,"Whilst the centres around student behaviour management, the right candidate will need to possess emotional intelligence and an empathetic nature;..."
44,jl_daf08b2d21ed337d,permanent,business+intelligence,22 hours ago,Risk and Intelligence (Near Miss) Analyst,Barclays,,Knutsford,"4,332 reviews","Proven, successful and comprehensive experience in risk management, intelligence, financial reporting, near miss, data analysis, business continuity, government..."
45,jl_c035d5ad8d432967,permanent,business+intelligence,13 days ago,"Senior Analyst, TRACER Unit, Intelligence Collection-",National Crime Agency,"£34,971 - £40,000 a year",London,22 reviews,"Intelligence development activity; Intelligence and/or evidential material; Senior Analyst, TRACER Unit, Intelligence Collection- IP1808701HG...."
46,jl_3580ef3be6937e34,permanent,business+intelligence,5 days ago,Business Analyst,Careerwise UK Limited,"£30,000 - £40,000 a year",Sunderland,,Experience of contributing to business intelligence strategy and working in a complex BI environment. You will provide technical and solution expertise to the...
47,jl_e919d5a56118330f,permanent,business+intelligence,9 days ago,Business Support Assistant,Accord Housing Association,"£16,612 a year",Coventry CV6,61 reviews,"An excellent opportunity has arisen for a Business Support Assistant to join our Facilities & Business Support Team covering two services in Coventry, working..."
48,jl_d57f5ac9a637aac3,permanent,business+intelligence,1 day ago,Junior Collateral Trader,SG CIB,,London,"1,965 reviews"," Implement team business plan to develop SG business as directed. Description of the Business Line or Department - Summary of the business, coverage, services...."
49,jl_ae37cf17eb36e639,permanent,business+intelligence,7 days ago,Band 3 Business Administrator - HMP/YOI Isis,HM Prison & Probation Service,"£20,840 - £23,166 a year",London SE28,222 reviews,Security Intelligence Collator. Job holders within this Group Profile provide administrative support to managers and frontline staff by undertaking...
50,jl_0f413bafed46c559,permanent,business+intelligence,1 day ago,Business Intelligence Analyst,CK Group,"£30,000 a year",Cambridgeshire,5 reviews,Are you looking to further your career within data analysis and business intelligence? Focusing on Sales Force Effectiveness (SFE) and Business Intelligence...
51,jl_6895ac4622f88137,permanent,business+intelligence,8 days ago,Commercial Data & Market Intelligence Analysts,Department for Transport,"£37,428 a year",London SW1P,14 reviews,As a Commercial Data and Market Intelligence Analyst providing expert advice and guidance on market intelligence....
52,jl_8d93e6c423cbc66c,permanent,business+intelligence,13 days ago,"Manager, Business Intelligence",Warner Scott,"£70,000 - £90,000 a year",London,,The job entails managing Business Intelligence cases and carrying out detailed public-record and human source intelligence gathering across the Middle East and...
53,jl_c5af3737842e9a08,permanent,business+intelligence,7 days ago,Operational Intelligence Analyst,innogy,"£25,000 - £35,000 a year",Leeds,,You'll also get the opportunity to shape the future of our business. The Centre will provide the business with Operational Insight allowing us to make informed...
54,jl_26ae202a8e204dcc,permanent,business+intelligence,8 days ago,CCG Communications Business Partners,HM Revenue and Customs,"£50,010 a year",Manchester,700 reviews,"Communications Business Partner, Large Business; Communications Business Partner, Risk and Intelligence Service [RIS]...."
55,jl_ea7cd64f830c5073,permanent,business+intelligence,21 days ago,"Business Intelligence Developer - London - GBP60,000",Nigel Frank International Limited,"£60,000 a year",London,43 reviews,"Business Intelligence Developer. Business Intelligence Developer - London - £60,000. Nigel Frank International is the leading Microsoft Business Intelligence..."
56,jl_d2fc8ba5e0501763,permanent,business+intelligence,10 days ago,Business Intelligence Analyst,Harnham,"£30,000 - £32,000 a year",London,6 reviews,"BUSINESS INTELLIGENCE ANALYST. Are you an enthusiastic, personable BI analyst who enjoys spotting trends in data and delivering insight back across different..."
57,jl_d8844c8a0c78b2ef,permanent,business+intelligence,2 hours ago,Data Analyst,Wilkinson Hardware Stores,,Worksop,"1,246 reviews","Knowledge of database, integration and business intelligence technologies. As a Data Analyst here at Wilko, along with your colleague, your role is to leverage..."
58,jl_bdf5d36663a8926c,permanent,business+intelligence,7 days ago,Business System and Intelligence Manager,Harris Hill Charity Recruitment Specialists,"£38,000 - £42,000 a year",London,,"The purpose of the Business Systems and Intelligence Manager is to ensure that there is sufficient provision and effective governance, and maintenance of the..."
59,jl_c3e4041b92df17e0,permanent,business+intelligence,13 days ago,International Strategy Analyst,Avis Budget Group,,Bracknell RG12,"2,479 reviews","Ideal candidates will be educated to degree level, preferably from a business or quantitative / analytical discipline (for example, business studies /..."
60,jl_226dbc470d3cb087,permanent,business+intelligence,7 days ago,Operational Intelligence Analyst,npower jobs,,Leeds,,You'll also get the opportunity to shape the future of our business. The Centre will provide the business with Operational Insight allowing us to make informed...
61,jl_324b6e528b6a68ff,permanent,business+intelligence,19 days ago,Head of Security,Lockheed Martin Corporation,,Ampthill,"6,417 reviews","Maintain, develop and strengthen customer stakeholder relationships, both internal and external to the business...."
62,jl_b66d5dc6b6c8ffc7,permanent,business+intelligence,9 days ago,Head of Admissions,University of Reading,"£51,630 - £65,361 a year",Reading,65 reviews,"You’ll be an inspiring leader with proven ability to manage teams, projects and resources and in doing so, you’ll continue to build confidence in our Admissions..."
63,jl_1048daa573caaed8,permanent,business+intelligence,30+ days ago,Business Intelligence Developer,Harnham,"£40,000 - £45,000 a year",Surrey,6 reviews,"BUSINESS INTELLIGENCE DEVELOPER. As a Business Intelligence Developer, your responsibilities will include:...."
64,jl_4d651be055e7df25,permanent,business+intelligence,1 day ago,Senior network protection investigator,Thames Water Utilites,"£35,000 a year",Enfield,16 reviews,You will gather the necessary evidence and intelligence on events using multiple sources. You will liaise with customers and businesses and support them to...
65,jl_245f1f96b6c2d407,permanent,business+intelligence,23 days ago,BI Manager/ Business Intelligence Manager,Michael Page UK,"£30,000 - £40,000 a year",Nottingham,32 reviews,"The role is focused around the leadership of 2 analysts, creating adhoc monthly reports and business information, defining and developing data and reports on..."
66,jl_f24900a8b2e0608a,permanent,business+intelligence,30+ days ago,Business Intelligence Engineer,MediaCom,,London,,Knowledge of Business Intelligence and Data Warehousing theory and best practices. Knowledge of media agency offering and business model....
67,jl_c9712284ef73cfc0,permanent,business+intelligence,10 days ago,Intel Analyst,Keoghs,,Liverpool,3 reviews,Business Unit Intel. Producing reports/briefings in accordance with the Intelligence Cycle and utilising the NIM (National Intelligence Model)....
68,jl_aa87815ec33d205f,permanent,business+intelligence,21 hours ago,Business Analyst,Cyber Team,,London,,"The successful Business Analyst will be assisting the Business Transformation, Business Intelligence and the wider business raising project performance by..."
69,jl_7c854af128490f8e,permanent,business+intelligence,10 days ago,Business Intelligence Analyst - Banking - London,Twenty Recruitment Group,"£40,000 - £60,000 a year",London,3 reviews,Development and maintenance of the business intelligence analytic tool. You will join their growing Business Intelligence Team and will be supporting their...
70,jl_f10091d6adcd4e71,permanent,business+intelligence,28 days ago,Business Intelligence Developer,Cathcart Associates,"£35,000 - £45,000 a year",Manchester,,Business Intelligence / BI. You will be given the opportunity to really make your mark and influence the technology being used when it comes to business...
71,jl_3becc778f10b2727,permanent,business+intelligence,4 hours ago,Data Scientist,Barclays,,Glasgow,"4,332 reviews","The Data Scientist will solve business problems using advanced analytical and programming techniques combining computing, mathematics, statistics and business..."
72,jl_b1c6da5ca8ed2c4a,permanent,business+intelligence,9 hours ago,Associate Business Intelligence Analyst,Moriati,"£25,000 - £35,000 a year",London,,Associate Business Intelligence Analyst £25k-£35k + Benefits. Analysing and interrogating key business metrics which feed into overall business strategy....
73,jl_a1699f80ff3180ea,permanent,business+intelligence,3 days ago,ISS Accreditor,Ministry of Defence,"£31,696 a year",Corsham SN13,405 reviews,"We deliver information capabilities to the Armed Forces, with a scope that includes everything from digital, cyber defence, artificial intelligence, data..."
74,jl_1f1904aa37792fdc,permanent,business+intelligence,5 hours ago,Band 4 Business Admin Specialist BAS: Safer Custody Analyst,HM Prison & Probation Service,"£23,501 - £26,138 a year",Leeds LS12,222 reviews,The job holder will provide support to the Safer Custody and Security Intelligence Departments. Assisting Safer Custody leads in the delivery of an effective...
75,jl_e13b2b37cdef0a68,permanent,business+intelligence,2 days ago,Business Intelligence Developer (BI),Harnham,"£45,000 - £50,000 a year",Horsham,6 reviews,"Liaise with third parties and clients regarding Business Intelligence. To provide BI technical guidance to assist the business, business analysts and/or clients..."
76,jl_5dff4523fe161637,permanent,business+intelligence,2 hours ago,"Stock Development Programme Manager, Great Western Road Glas...",Edrington,,Glasgow,3 reviews,Work in close collaboration with the Business Technology Architect to ensure alignment with the overall Business Intelligence (BI) strategy....
77,jl_632914bd40e3c403,permanent,business+intelligence,1 day ago,Research Executive,Barbour ABI,"£19,500 a year",Cheshire Oaks,5 reviews,Collecting construction intelligence from industry professionals. Liaising with other colleagues within the business....
78,jl_214abcaef188c55d,permanent,business+intelligence,30+ days ago,Business Analyst - BI/Data,Costa Coffee,,Loudwater,"1,684 reviews",Previous experience as a Business Analyst or Product Owner working on Business Intelligence projects. Business Analyst - Data/BI....
79,jl_a6c324e55ee599d2,permanent,business+intelligence,10 days ago,Data Steward,London Borough of Brent,"£32,637 - £35,025 a year",London,27 reviews,"You will a good team player, detail conscious, willing to learn and interested in the business intelligence field...."
80,jl_25280351895579d5,permanent,business+intelligence,30+ days ago,Business Manager,Renault UK,"£50,000 a year",St Albans AL4,"3,321 reviews","As a Business Manager, your key responsibilities will be to sell finance, insurance, warranties and additional products to our customers...."
81,jl_950a6428afc8792c,permanent,business+intelligence,10 days ago,Data Scientist,Office for National Statistics,"£35,200 a year",Newport NP10,43 reviews, Working with large and varied datasets to tackle complex business problems. These will take advantage of the latest developments in Artificial Intelligence...
82,jl_ce1e907b22fbfab2,permanent,business+intelligence,30+ days ago,Incident Analyst & Attack Monitoring Analyst,Barclays,,London,"4,332 reviews",Triaging of detected attacks and event escalation to the appropriate business area. Core business hours with additional shift work to ensure 24x7x365 coverage...
83,jl_e7af33f4427cbc8d,permanent,business+intelligence,23 days ago,National Centre for Geospatial Intelligence -Band D Geospati...,Ministry of Defence,"£25,383 a year",Huntingdon PE28,405 reviews,"Defence Intelligence (DI) is an essential element of the UKs intelligence ecosystem. One key part of DI, the National Centre for Geospatial Intelligence (NCGI)..."
84,jl_e2193c0f46d5453f,permanent,business+intelligence,17 days ago,"Business Intelligence (BI) Analyst - London - GBP40,000",Nigel Frank International Limited,"£40,000 a year",London,43 reviews,"Business Intelligence Analyst. Business Intelligence Analyst - London - £40,000. Nigel Frank International is the leading Microsoft Business Intelligence..."
85,jl_1b511b1c04a2ec01,permanent,business+intelligence,5 days ago,Supervising Financial Intelligence Officer,Isle of Man Government,"£35,537 - £41,507 a year",Douglas,5 reviews,"All members of the team will need to have or acquire intelligence and analysis skills as part of their core duties, but in respect of the HEO it is intended..."
86,jl_6bae7ae4390b26a1,permanent,business+intelligence,16 days ago,SCHOOL BUSINESS MANAGER,Holbrook Primary School,"£28,221 - £30,756 a year",Horsham RH12,4 reviews,"School Business Manager.  Demonstrate confidence, emotional intelligence, integrity and discretion.  Promote a high standard of business ethos in the..."
87,jl_7c890ec42bbddd5d,permanent,business+intelligence,1 day ago,TIS 3 - SIO Campaigns Manager,Cabinet Office,"£38,226 - £47,758 a year",London,27 reviews,Establish relationships with a range of stakeholders to support delivery of business outcomes. The Cabinet Office has a vital role to play at the centre of...
88,jl_edd7601a98f55ca9,permanent,business+intelligence,13 days ago,ISS Customer Manager,Ministry of Defence,"£31,696 a year",Preston PR2,405 reviews,"We deliver information capabilities to the Armed Forces, with a scope that includes everything from digital, cyber defence, artificial intelligence, data..."
89,jl_f3ad2f1152860297,permanent,business+intelligence,19 days ago,Business Intelligence Analyst,Asset Resourcing,"£40,000 - £50,000 a year",Kingston upon Thames,,"Business Intelligence Analyst. Contribute to effective used of Business Intelligence through engagement with stakeholders, providing excellent insight and..."
90,jl_397d944d4034dde0,permanent,business+intelligence,13 days ago,"Lead Threat Analyst, TRACER Unit, Intelligence Collection IP...",National Crime Agency,"£43,288 - £50,000 a year",London,22 reviews,"G3 Lead Threat Analyst, TRACER Unit, Intelligence Collection IP173901HG. It is a collaborative business function being established and operated through the NCA...."
91,jl_b2e88674cfe180d3,permanent,business+intelligence,1 day ago,Business Intelligence Developer,JobHoller,,York,,"We are data-driven, CRM experts who are now looking to expand our team further by appointing an experienced and dedicated Business Intelligence Developer with..."
92,jl_a3c98e2f4de95767,permanent,business+intelligence,10 days ago,Business Intelligence Developer - SSRS / SSIS,Michael Page UK,"£40,000 - £45,000 a year",Leicester,32 reviews,Develop blended Business Intelligence reports using data from major business systems. Integration of data from several different business systems & sources to...
93,jl_ef1bfc5249a3773d,permanent,business+intelligence,30 days ago,Business Intelligence Developer,La Fosse Associates,"£27,000 - £50,000 a year",Warrington,2 reviews,"This forward-thinking business are investing heavily into their Data strategy, and this role will be centric to the successful implementation...."
94,jl_fce85915d3d5eaf8,permanent,business+intelligence,8 days ago,EETSA Intelligence Support Officer,Suffolk County Council,"£19,819 - £25,463 a year",Ipswich,75 reviews,You will collate and research data from a wide range of relevant sources in order to support the creation of intelligence packages as required and to support...
95,jl_559ea4406870dc1e,permanent,business+intelligence,15 days ago,Business Intelligence Reporting / Data Analyst,Michael Page UK,"£23,000 - £33,000 a year",Cardiff,32 reviews,Supporting the business when investigating new opportunities. An understanding of Business Objects &Webi Launchpad is desirable....
96,jl_a56c86d5b25cadc7,permanent,business+intelligence,30+ days ago,Talent Operations Coordinator,Improbable,,London,,"High levels of emotional intelligence; As we rapidly expand our headcount across all aspects of the business, our team is looking to hire a proactive person to..."
97,jl_e8352ef8c7b3e8b1,permanent,business+intelligence,28 days ago,Business Intelligence Manager (UK & IRE),Blue Pelican,,Middlesex,,Business Intelligence Manager (UK & Ireland). Are you currently working within Business Intelligence or Competitive Intelligence and looking for a new...
98,jl_c5d04959cbcba599,permanent,business+intelligence,1 day ago,BI Analyst,Royal London Group,,United Kingdom,36 reviews,"Ensure existing Business Intelligence is kept up to date and efficient. Design, develop and test new Business Intelligence views for internal and external..."
99,jl_cee801ef25223771,permanent,business+intelligence,1 day ago,"Manager, Finance Business Partnering, Strategy",National Crime Agency,"£43,288 a year",London,22 reviews,"Manager, Finance Business Partnering, Strategy. Experience of Business Planning and Monitoring.  Maintaining the agency MTFP to support the NCAs integrated..."
100,jl_70bb5c4fc5e3641c,permanent,business+intelligence,10 days ago,Lead Business Intelligence Developer,Pertemps Network Group,"£39,000 - £53,000 a year",Birmingham,520 reviews,The ideal Lead Business Intelligence Developer would thrive in a large complex computing environment! Lead Business Intelligence Developer sought by one of the...
101,jl_f520fea877545b7f,permanent,business+intelligence,22 days ago,Business Intelligence and Data Manager,Gruppo McArthurglen,,London,,"SQL 2012/14, Management Studio, Business Intelligence Development Studio, SSIS, SSAS and Reporting Services. You will have experience in business Intelligence..."
102,jl_ffb7c9f77b98a8cf,permanent,business+intelligence,7 days ago,Business Intelligence Analyst,Elevation Recruitment,"£40,000 - £50,000 a year",Sheffield,,A progressive and dynamic retail business based in Sheffield are currently looking to recruit a Business Intelligence Analyst to be based at their head office...
103,jl_6bd20a5ac3657acd,permanent,business+intelligence,3 days ago,External Affairs Officer,Department of Health and Social Care,"£27,568 a year",Leeds LS2,, Contributing to the development and design of stakeholder intelligence tools that meet the needs of the business....
104,jl_670c61c2ff3fcead,permanent,business+intelligence,30+ days ago,"Business Analyst - PowerBI - Business intelligence - GBP40,0...",Nigel Frank International Limited,"£30,000 - £40,000 a year",Newcastle upon Tyne,43 reviews,"Business Analyst - PowerBI - Business intelligence - £40,000. Nigel Frank International is the leading Microsoft Business Intelligence recruitment firm in the..."
105,jl_ddaf4b30f7df29c9,permanent,business+intelligence,10 days ago,Intel Assistant,Keoghs,,Liverpool,3 reviews,"Business Unit Intel. General administrative duties as required by Intelligence Team to include but not limited to conducting intelligence searches, updating the..."
106,jl_e8b0c1b1a5bb2328,permanent,business+intelligence,10 days ago,Border Force Central Region AO - Midlands Location - Fast Pa...,Home Office,"£20,721 a year",Birmingham B26,,Shifts will be allocated according to business requirements.  Assist in key stakeholder engagement to effectively manage existing relationships within the Fast...
107,jl_9409e99e58b328a6,permanent,business+intelligence,30+ days ago,Business Development Executive,BSI,"£27,000 a year",Milton Keynes,58 reviews,BSI (British Standards Institution) is the business standards company that equips businesses with the necessary solutions to turn standards of best practice...
108,jl_73a0b9b7b75c182e,permanent,business+intelligence,30+ days ago,Business Analyst,Volkswagen Financial Services UK,"£50,000 a year",Milton Keynes,,"A high level of business intelligence, strong analytical skills and commercial acumen. It will also include documentation of ‘Target state’ business processes..."
109,jl_c1bf85572afc9809,permanent,business+intelligence,10 hours ago,Business Intelligence Architect,Cathcart Associates,,Edinburgh,,BI Architect / BI Manager / Business Intelligence Analyst / Business Intelligence Developer / BI Developer / CRM / ERP / SQL / Dynamics / Architecture /...
110,jl_bc2a04b1f0edd306,permanent,business+intelligence,30+ days ago,Business Systems Analyst,IRIS Software Group,,Datchet,3 reviews,Business Intelligence Centre of Excellence. Business Systems Analyst. Gathering Business Process and data requirements for Legacy and acquired business systems....
