,job_id,job_types,job_tag,post_time,job_title,company,salary,location,no_of_review,job_summary
25,jl_6aef216dbb75776d,permanent,data+analyst,16 days ago,Data Scientist Analyst,Lockheed Martin Corporation,,Gloucester,"6,417 reviews","Experience of designing efficient algorithms for data analysis, data mining, text mining, data manipulation and statistical analysis...."
26,jl_634716bfb9701d17,permanent,data+analyst,6 days ago,Graduate Data Analyst,Tata Consultancy Services Ltd,"£27,000 a year",Warwick,"14,022 reviews","Data Analytics, Database background & Reporting skills. Tata Consultancy Services is an IT services, consulting and business solutions organization that..."
27,jl_a4db1c2c23a2068e,permanent,data+analyst,2 days ago,Data & Insight Analyst,Ascential,,London,7 reviews,We're looking for a Data & Insight Analyst to join our team in London and become an integral part of our Content team....
28,jl_f5aad32ac1a1a67e,permanent,data+analyst,30+ days ago,Data Analyst,The National Archives,"£32,175 - £38,000 a year",Richmond TW9,5 reviews,"Data Analyst (Catalogue and Taxonomy). Extensive experience of large scale data analysis and manipulation using different programming techniques (such as Perl,..."
29,jl_0b7f1bfaafc567af,permanent,data+analyst,9 days ago,EW Intelligence analyst - Oct 18,Ministry of Defence,"£25,383 a year",Lincoln LN5,405 reviews,"As an Electronic Warfare (EW) Intelligence Analyst you will be responsible for the research, assessment, collation and validation of all available information..."
30,jl_53f1f938923b4a06,permanent,data+analyst,12 hours ago,Targeting Analyst,N Brown,"£20,000 a year",Manchester M60,,"If you are clever with numbers and enjoy playing with data then carry on reading! If you are proficient in SQL this would be advantageous, not essential...."
31,jl_f09ce69b0f618061,permanent,data+analyst,1 day ago,G7 Analyst: Data Science - Institute for Apprenticeships,Institute for Apprenticeships,"£48,493 a year",Coventry,," Data access - managing access to data sources, and work to improve the quality of data. The data science teams extract insight from data and create data..."
32,jl_cade1c6e51534e8a,permanent,data+analyst,6 days ago,Data Analyst,Healthspan,,Guernsey GY1,8 reviews,The challenge is to work with this changing marketplace by growing the brand to encompass more of these emerging elements of the Health market whilst at the...
33,jl_29ece4c9c9f3d40f,permanent,data+analyst,1 day ago,Data Analyst,NLB Solutions,"£20,000 - £27,000 a year",Chesham,,Data processing on excel. A market leading business based in Chesham is currently looking for an individual to join their accounts team in a data focused...
34,jl_9b477c62b2865b63,permanent,data+analyst,1 day ago,Data Analyst,Novate IT Ltd,"£35,000 - £45,000 a year",London,,"Data Analyst - London - T-SQL, SSRS, SSAS. A fantastic opportunity to work for one of England's oldest and most prestigious creative companies as a Data Analyst..."
35,jl_b4e3020c895dd36b,permanent,data+analyst,6 days ago,"Lead Analyst, Data Science",Barclays,,London,"4,332 reviews","Lead Analyst, Data Science. Lead Analyst, Data Science - 90208109. As a Data Science Lead Analyst, your main responsibilities will involve:...."
36,jl_deaad434400bc382,permanent,data+analyst,3 days ago,Data Analyst,Ascential,,United Kingdom,7 reviews,Data transformation and loading to our in-house Data Quality engine. Quality assurance of data harvested from online stores....
37,jl_740e28bccb2d441d,permanent,data+analyst,2 days ago,Data Analyst & Simulation Engineer,Buro Happold,,London,9 reviews,An exciting opportunity has arisen in our Smart Space team for a data analyst with a flair for predictive modelling and visual simulations....
38,jl_3c3d8949a3f66650,permanent,data+analyst,2 days ago,Data Analyst & Simulation Engineer,BuroHappold Engineering,,London,12 reviews,An exciting opportunity has arisen in our Smart Space team for a data analyst with a flair for predictive modelling and visual simulations....
39,jl_0a18195550b617eb,permanent,data+analyst,2 hours ago,Data Support Analyst,Victoria and Albert Museum,"£40,000 - £45,000 a year",South Kensington,9 reviews,"We are seeking a Data Support Analyst to join the IT department. You will use your SQL knowledge to build report, transform data and integrate data with other..."
40,jl_957f219b0365d7a6,permanent,data+analyst,6 days ago,Senior Data Analyst,London Borough of Hillingdon,"£33,282 - £37,098 a year",Uxbridge,48 reviews,Senior Data Analyst. We are looking for an ambitious candidate with an interest and proven experience in using data to both support decision making and drive...
41,jl_06ba1b95c0703239,permanent,data+analyst,20 days ago,CRM and Data Systems Analyst,Cranfield University,"£32,656 - £36,399 a year",Cranfield,41 reviews,"Information Services are recruiting for a CRM & Data Systems Analyst to join a team responsible for providing analysis, sourcing, development, implementation,..."
42,jl_ecb86c6a0fb0221c,permanent,data+analyst,15 days ago,Business Analyst - Data Quality,SSE plc,,Perth and Kinross,36 reviews,Business Analyst - Data Quality. You'll help business data owners and data stewards across SSE to manage data quality including:....
43,jl_a515528392666cb1,permanent,data+analyst,8 hours ago,EPO Portfolio Analyst,Irwin Mitchell,,Sheffield,16 reviews,"Working as an EPO Insight Analyst, you’ll use your experience working in a portfolio data role to define, collate, analyse and evaluate MI relating to the..."
44,jl_2e7c31a04f27b232,permanent,data+analyst,13 days ago,"Analyst, TRACER Unit, Intelligence Collection -",National Crime Agency,"£26,536 - £32,000 a year",London,22 reviews,"London based roles also attract an additional London weighting allowance of £3,258 per annum. Analyst, TRACER Unit, Intelligence Collection  IP1809201HG...."
45,jl_ed4888881ca533c1,permanent,data+analyst,21 hours ago,CMS Analyst,Barclays,,Glasgow,"4,332 reviews","CMS Analyst - 90208588. Ability to manipulate and manage large data sets. Utilize internal systems for workflow management and data storage, monitoring the..."
46,jl_6895ac4622f88137,permanent,data+analyst,8 days ago,Commercial Data & Market Intelligence Analysts,Department for Transport,"£37,428 a year",London SW1P,14 reviews,"The team is based in Westminster, London &/or Hastings, Sussex, with an expectation for regular travel to London as well as a requirement to visit other..."
47,jl_6c3513158ddbcb8a,permanent,data+analyst,28 days ago,Data Analyst,Legal & General Investment Management,,London,15 reviews,"Provide advice on data strategies, data tooling and data analytics. The role will require an experienced data analyst who has extensive data knowledge and deep..."
48,jl_aacae9d79bc96761,permanent,data+analyst,2 hours ago,Digital Analyst,Victoria and Albert Museum,"£24,000 - £29,000 a year",South Kensington,9 reviews,Implementation – ensuring that good quality data is captured and stored using the appropriate tools to enable analysis....
49,jl_0fd84d77c4845eb4,permanent,data+analyst,27 days ago,Analyst / Data Scientist,"Zipcar, Inc.",,Bracknell RG12,,"As the Analyst / Data Scientist, you will help us improve the way we use our many sources of data from creating visualisations to building statistical models..."
50,jl_0fc6ddba1b7e8cd4,permanent,data+analyst,13 days ago,Data Analyst,Fruition IT Resources Limited,"£25,000 - £30,000 a year",Harrogate,,Data Analyst - The successful candidate will have:. We are currently working in partnership with a technology focused private healthcare business looking for a...
51,jl_5c25d4167c8ef2b6,permanent,data+analyst,30+ days ago,Warehouse Data Analyst,Alliance Healthcare,,Leeds,284 reviews,Our service centers play a pivotal role in the success of our business and are responsible for ensuring that we deliver potentially life saving medicines to...
52,jl_d18e62a0169e7e08,permanent,data+analyst,20 days ago,Data Governance Analyst,WorldPay,,London,192 reviews,Working alongside the Lead Data Governance Analyst you will be instrumental in implementation of the end-to-end data governance approach for Worldpay....
53,jl_0098c4872b38e182,permanent,data+analyst,1 day ago,Systems Analyst - Data,Whitbread Plc,,Dunstable,229 reviews,Previous experience of data mapping and data migrations. Be involved in Data Mapping and Data Migration projects....
54,jl_aeef1c2c0f9c57e8,permanent,data+analyst,30+ days ago,Data Quality Analyst,Cision EMIA,,London,,Data Quality Analyst. Love working with data? Our Data Quality Analyst are responsible for ensuring that the facts on which we base our client reports is...
55,jl_8365d52e10a79cff,permanent,data+analyst,9 hours ago,Data Analyst,Interaction Recruitment,"£25,000 - £35,000 a year",Milton Keynes,112 reviews,"This position will utilise data warehouse tools in order to generate sales information reports, analyse data trends and assist in budgeting processes...."
56,jl_dd1e5ca765c9530f,permanent,data+analyst,9 days ago,GIS Analyst,Scottish Government,"£28,891 - £33,094 a year",Glasgow G2,21 reviews,The complexity and scale of national digital infrastructure programmes means that planning and delivery are critically dependent on effective use of complex...
57,jl_f758475add3afd28,permanent,data+analyst,12 days ago,International Strategy Analyst,Bracknell - Fixed Term & Permanent Hires,,Bracknell,"2,479 reviews","We are seeking an International Strategy Analyst to join our growing team, based at our International HQ in Bracknell...."
58,jl_c3e4041b92df17e0,permanent,data+analyst,13 days ago,International Strategy Analyst,Avis Budget Group,,Bracknell RG12,"2,479 reviews","We are seeking an International Strategy Analyst to join our growing team, based at our International HQ in Bracknell...."
59,jl_ccf17d696ed499c1,permanent,data+analyst,2 hours ago,Information Security Analyst,London Business School,"£30,000 - £35,000 a year",London NW1,31 reviews,Why London Business School? We’re looking for a personable Information Security Analyst to represent our IT department and build relationships across our School...
60,jl_4ce2499e834571c0,permanent,data+analyst,5 days ago,Data Analyst,Pareto Law,"£32,250 a year",Reading,9 reviews,"Graduate Data Analyst. Responsibilities as a Graduate Data Analyst:. As a Graduate Data Analyst, you will join the front line of this multi-national..."
61,jl_750f25458c7b9f08,permanent,data+analyst,30+ days ago,VIP Analyst (Coral),Ladbrokes Coral Group,,Gibraltar,"1,693 reviews","Ability to manage and manipulate large volumes of data. Develop strong relationships with other divisional analysts in order to share knowledge, ideas and best..."
62,jl_c67431376894318f,permanent,data+analyst,6 days ago,Market Intelligence Analyst,James Fisher & Sons plc,,Inchinnan,6 reviews,"A good knowledge and application of market data tools, news and company data sources and research techniques. Collating, analysing and presenting internal data..."
63,jl_f65a7f4173f2bb0b,permanent,data+analyst,2 days ago,Data Support Analyst,V&A,"£40,000 - £45,000 a year",South Kensington,5 reviews,"We are seeking a Data Support Analyst to join the IT department. You will use your SQL knowledge to build report, transform data and integrate data with other..."
64,jl_d09f8e6905f26de1,permanent,data+analyst,20 hours ago,BI Analyst,Capita Plc,,Darlington,"2,017 reviews","Becoming a BI Analyst with Employee Benefits:. You’ll be joining a network of some of the most experienced, innovative and dedicated people in the country - the..."
65,jl_92672d696c824143,permanent,data+analyst,20 days ago,Quantitative Data Analyst,Legal & General Group Plc.,,London,10 reviews,"Help to insure that the data governance standards are adhered to maintain and support data integrity. Identify and map critical data elements, sources and..."
66,jl_2540f90ed4b71bc9,permanent,data+analyst,3 hours ago,Analyst,GroupM,,London,95 reviews,"Do you have a passion for, and love to think creatively with data? By joining Xaxis you will work in our amazing office located in central London and can take..."
67,jl_0c9c9f3b594b135a,permanent,data+analyst,20 days ago,Data Analyst - Transparency (6 month FTC),Astellas,,United Kingdom,152 reviews,Data Analyst – Transparency (Part time). Manual Data Collection. Responsible for reconciliation of affiliate specific data to ensure reporting and data in STAR...
68,jl_9cca775ced449cf7,permanent,data+analyst,1 day ago,Data Analyst,La Fosse Associates,"£42,000 - £47,000 a year",London,2 reviews,A Data Analyst who has managed or mentored junior analysts. A Data Analyst able to extract and manipulate large data sets....
69,jl_479556c8c5b4453a,permanent,data+analyst,27 days ago,Data Mining and Process Analyst,euNetworks GmbH,,London,2 reviews,Skills in data visualisation. Understand the data sources and the relations between them in forming and maintaining robust data models....
70,jl_ec347704a2167c77,permanent,data+analyst,2 days ago,Customer Analyst,Legal & General Group Plc.,"£37,000 a year",Cardiff,10 reviews,"Data Protection Act, European data directive and application. L&G’s data storage policy and data transfer policy...."
71,jl_f135ce3f910bc533,permanent,data+analyst,30+ days ago,Junior Research Analyst,Universal Music Group,,London,241 reviews,Fast and accurate data entry with attention to detail and understanding of how that data affects the value-chain. Junior Research Analyst....
72,jl_091c45b50259d444,permanent,data+analyst,1 day ago,Data Analyst,Pro-Quest Resourcing Ltd,,London,,We are looking for an experienced data analyst to fulfil a unique opportunity based at our client’s head office in London. Knowledge of Data Architecture....
73,jl_a281b438f76e90a3,permanent,data+analyst,1 day ago,Data Analyst,Technology Sourcing Limited,"£30,000 a year",York,,Cloud International are currently seeking an Operations Analyst for their client who are a Market-Leading Software House based in York....
74,jl_536135084a102686,permanent,data+analyst,11 hours ago,Data Analyst,Gap Professional,,Hertfordshire,,"Are you a self-motivated & ambitious Data Analyst or a recent graduate (Business, IT, Mathematics) with a passion for numbers and analysis?..."
75,jl_c3c5d6e2a06b6c0f,permanent,data+analyst,30+ days ago,Data Visualisation Analyst,WorldPay,,London,192 reviews,The Senior Data Visualisation Analyst will be the key point of contact for queries and source of innovation to support the business needs....
76,jl_273ab2ec3ff50cb8,permanent,data+analyst,9 days ago,Research Analyst,Cision EMIA,,London,,"The Research Analyst is further responsible for drawing insights, trends and conclusions from the data provided by the Data Analysts...."
77,jl_2dbf7b3685dab31f,permanent,data+analyst,1 day ago,Data Analyst,Set2Recruit Ltd.,"£42,000 - £75,000 a year",London,,I am looking for a number of Data Analysts to join a Global Leading Cybersecurity Consultancy in their London office....
78,jl_e02003ba24eaf80a,permanent,data+analyst,1 day ago,Data Analyst,Harnham,"£30,000 - £36,000 a year",Hertfordshire,6 reviews,DATA ANALYST- Customer Insight Analyst and Supplier Analyst. The chance to work an innovative online retailer as a Data Analyst has now become available....
79,jl_917643a0a1852909,permanent,data+analyst,7 days ago,Data Analyst,Apache Associates Ltd,"£30,000 a year",Aylesbury,,Data Analyst - Sales Data - PC literate - Aylesbury - to £30k pa. Our international ERP Solutions Provider are looking for an experienced Data Analyst to join...
80,jl_08e2d5c8f0681938,permanent,data+analyst,4 hours ago,Lead Data Analyst,Driver and Vehicle Licensing Agency,"£37,428 - £41,173 a year",Swansea SA6,20 reviews,"You will also be comfortable working with big data, socio-demographic data and data science techniques; You will support service teams by managing a team of..."
81,jl_2be07f7318155073,permanent,data+analyst,29 days ago,Modelling/ Data Analyst,Woodrow Mercer,,Solihull,4 reviews,BIG Data Experience. I am currently recruiting for a Data/ Modelling Analyst for an amazing client of mine based in Solihull They are seeking an analyst who has...
82,jl_8d0116f6afa905b0,permanent,data+analyst,30+ days ago,MDM Data Analyst,Capgemini,,United Kingdom,"6,077 reviews","Demonstrable experience on at least 2 end-to-end data centric projects as a Data analyst. Hands-on experience in the areas of Master Data Management, Data..."
83,jl_3d2182b221e6969f,permanent,data+analyst,12 days ago,Data Analytics (Teradata),Barclays,,London,"4,332 reviews","Data Analyst (Teradata). As a Barclays Data Analyst. As a Data Analyst, your main responsibilities will involve:...."
84,jl_27d440a61374ad53,permanent,data+analyst,9 days ago,Intelligence Researcher - Sensitive Intelligence Unit,HM Prison & Probation Service,"£22,060 - £24,523 a year",London SW1H,222 reviews,Prepare and supply information to the Intelligence Analyst. This post holder will report to an Intelligence Analyst in the unit....
85,jl_b5109944af33054d,permanent,data+analyst,14 days ago,"MI and Data Analyst - London London, London",KORNFERRY,,London,152 reviews,Proven experience of data and statistical analysis techniques. Ability to process large quantities of data and distill into insights....
86,jl_b13069e6eb67f1ad,permanent,data+analyst,1 day ago,Field Operations Analyst,Field Sales Solutions,"£27,500 a year",Field Based,12 reviews,"Understanding the variety of numerical data sources which can build selling stories for channels/customers i.e. Market Data, Consumer Data, Trade Information..."
87,jl_008aab76d66aeac3,permanent,data+analyst,5 days ago,Enforcement Analyst,Office of Gas and Electricity Markets,"£22,100 a year",London,,"Data analysis, investigative, economics or financial (eg accounting). Monitoring media and industry data in order to identify potential enforcement issues...."
88,jl_3eadc1eef3fad900,permanent,data+analyst,7 days ago,Artist Insight Analyst,Universal Music Group,,London,241 reviews,Artist Insight Analyst. Comfortable with large data sets. Insight / data analysis experience to include (but not limited to) social media listening tools...
89,jl_4538dbc83c8fe72b,permanent,data+analyst,15 days ago,919-KC-17833801-EXT - Public Health Intelligence Analyst,Public Health England,"£27,527 - £34,841 a year",Nottingham NG2,41 reviews,We are looking for an experienced analyst with knowledge and experience of health related data and health related organisations....
90,jl_7e3caf7ab3e69bb0,permanent,data+analyst,8 days ago,Data Analyst,Venture Recruitment Partners,"£20,000 - £25,000 a year",Southampton,,"Supporting various departments within the business, you will play a key role in the data reporting and process improvement processes...."
91,jl_cd158527f17ad3ce,permanent,data+analyst,14 days ago,Laboratory Analyst,"Centre for Environment, Fisheries and Aquaculture...","£21,920 a year",Lowestoft NR33,," Leading and conducting the preparation and analysis of samples, including quantification of analytical data...."
92,jl_b3ce52247aa9d1cb,permanent,data+analyst,2 days ago,Data Analyst,Pertemps Network Group,"£23,000 - £26,650 a year",Wolverhampton,520 reviews,"This role would suit someone who has worked in financial services, is used to analysing and manipulating data...."
93,jl_8575d35b06d4f94b,permanent,data+analyst,9 days ago,Senior Data Analyst,Argos,,Milton Keynes,"2,609 reviews","Senior Data Analyst. An opportunity to increase your data science and machine learning skill-set; As a Data Analyst in the Commercial Supply function, you will..."
94,jl_a29fdfb6f896e2a3,permanent,data+analyst,2 days ago,Data Analyst,Brewster Pratap,"£19,000 - £21,000 a year",Goole,,"Data Analyst, Reference:. Retail Analysts, MI Analysts or even Trainee Analysts or graduates with a relevant degree and some work experience or year in industry..."
95,jl_0b1e9aef66db5c7e,permanent,data+analyst,5 days ago,Consumer Insights Analyst,Boots,,Nottingham,"2,791 reviews","You will have experience of analysing large sets of data, including experience of extracting and manipulating large data sets through SQL, SAS or similar query..."
96,jl_d0ebfd88c155df86,permanent,data+analyst,2 days ago,Senior Strategic Data Analyst,Macmillan Cancer Support,"£37,000 - £44,000 a year",London,43 reviews,"Are you an experienced data analyst, in a health or related field, who wants to deliver innovative and high-profile data programmes working for the UK’s fastest..."
97,jl_4462d8ab991924d3,permanent,data+analyst,21 days ago,Data Insight Analyst,Travel Counsellors Group Ltd,,Manchester,,Data & Insight Analyst. Open-source Data Tools. Data Science / Machine Learning. A Team of Data specialists....
98,jl_6815b5936aec6e39,permanent,data+analyst,27 days ago,Finance Graduate,Boots,"£26,000 a year",Nottingham,"2,791 reviews","You’ll be an Assistant Finance Analyst playing a key role in budgeting, forecasting, performance reporting to deliver insight and support decision making...."
99,jl_3536a324aea0419a,permanent,data+analyst,30+ days ago,Implementation Data Analyst,Arrow Global,,Manchester,4 reviews,"Analysing incoming data to ensure data integrity. As well as performing a minor business analysis function, the Implementation Data Analyst should have a good..."
100,jl_59c7fef447dc9d12,permanent,data+analyst,2 days ago,MI Analyst,Civil Aviation Authority,"£35,000 a year",London / Gatwick Airport,45 reviews,Are you an experienced MI Analyst? Do you have a passion for looking behind the data and making business recommendations?...
101,jl_6f0ecb50e4d34ce4,permanent,data+analyst,30+ days ago,Analyst,Ladbrokes Coral Group,,Gibraltar,"1,693 reviews","Define, transform and structure data so that the data is ready for analysis. Understand relationships between data...."
102,jl_4d76b4fb5965ee19,permanent,data+analyst,9 days ago,Functional Analyst,University of Derby,"£26,498 - £29,131 a year",Kedleston,49 reviews,"As part of your role, you will provide expert advice around processes, procedures, data, deliverables and system usage to all levels of the business...."
103,jl_5877c9e89727669e,permanent,data+analyst,23 hours ago,Asset Intelligence Co-ordinator,The Guinness Partnership,"£22,256 a year",Oldham,68 reviews,"Data plays a large part of the teams work, so a keen eye for detail is essential. You will work in a national team of Surveyors, Analysts and Energy specialists..."
104,jl_afc5ed8c755effb4,permanent,data+analyst,8 days ago,Senior Data Analyst,British Heart Foundation,"£42,000 - £47,000 a year",London,"3,279 reviews","As Senior Data Analyst, your job will be to manage the execution of data analysis supporting teams across the organisation, working with colleagues to identify..."
105,jl_4c2352c9542149d4,permanent,data+analyst,10 days ago,Data Analyst,IT Major Accounts,,Basingstoke,,"We are looking for a Data Analyst to work for a large transport provider in Basingstoke. The ability to review, analyze and challenge the business data...."
106,jl_8d01e9ecc1f3301b,permanent,data+analyst,16 days ago,Master data management analyst,Thames Water Utilites,"£34,000 a year",Reading,16 reviews,"Working within the data governance framework for SAP PM asset and work data, identify improvements to increase efficiency in data and information handling...."
107,jl_68714dd93411bd7e,permanent,data+analyst,1 day ago,Retail Data Analyst,Jet2 com,,Leeds LS11,,"Reporting to the Retail Revenue Manager, the Retail Data Analyst will be responsible for monitoring our key online and onboard retail products, whilst..."
108,jl_2ea788cb5279906d,permanent,data+analyst,3 hours ago,CSO CCO Exceptions Management Analyst,Barclays,,Knutsford,"4,332 reviews",CSO CCO Exceptions Management Analyst - 00261607. Advanced presentation and data management skills in at least one of the following:....
109,jl_f3a4f24d4d0dcad5,permanent,data+analyst,14 days ago,Reporting Analyst,Howdens Joinery,,Northampton,310 reviews,"The Reporting Analyst will support with reporting writing and analysis on a variety of subjects, giving an excellent opportunity to learn about how businesses..."
110,jl_6601fc5b3a1371bf,permanent,data+analyst,14 days ago,Data Analyst,Search Consultancy,"£47,000 a year",Basingstoke,179 reviews,Skills/Responsibilities for the Data Analyst:. As a Data Analyst you will:. Search IT are currently looking for a Data Analyst to come on board with a well...
111,jl_3f7828462127a7de,permanent,data+analyst,8 days ago,Policy Analyst,Office of Gas and Electricity Markets,"£31,500 - £38,600 a year",London,,"You will work closely with legal colleagues to ensure the service design meets data protection requirements. The role will require an innovative, creative mind..."
112,jl_dbda80a0b3c40820,permanent,data+analyst,23 hours ago,Data & Insight Analyst,Sky Personnel Ltd,"£28,000 - £30,000 a year",Thame,,We are looking to recruit a Data & Insight Analyst on behalf of our client based in Thame. Have working knowledge of creating and delivering reports from raw...
113,jl_2a38d5d3982a34b7,permanent,data+analyst,6 days ago,Data Analyst,Smart Metering Systems Plc,,Glasgow,,"Ensuring all Data is 100% accurate for our clients. The role will entail managing AMR data, analysing and reporting performance of the ADM and Elster Embedded..."
114,jl_738fec7e46155a20,permanent,data+analyst,3 days ago,Lead Research and Data Analyst,Office of Qualifications and Examinations Regulati...,"£44,660 - £57,348 a year",Coventry CV1,," Introducing and developing new data initiatives such as interactive visualisations, automation, data science, big data and open data...."
115,jl_f749313c4906345f,permanent,data+analyst,4 hours ago,Compliance Analyst - London/Manchester,Berwin Leighton Paisner,,London,5 reviews,Compliance Team in London and Manchester as well as working in partnership with all levels of BCLP to give integrated advice and support....
116,jl_84c1e0f2396387d4,permanent,data+analyst,2 days ago,Data Analyst,Huntress,"£31,000 - £35,000 a year",Harlow,24 reviews,Huntress Harlow are recruiting for a Data Analyst for this leading organisation offering superb progression and career stability....
117,jl_4e4e624d0e443f56,permanent,data+analyst,5 days ago,Data Analyst,Intelligent People,"£35,000 - £42,000 a year",London,,A Data Analyst / Insight Analyst is needed by an innovative food subscription business in their London office....
